,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood,Estimated-In-vs-Out,Category_Likelihood_Average,Category_Likelihood_Stdev,Category_Sample_Count
0,1755,54.png,tulips,roses,0.954564094543457,-23.814590454101562,In,-23.814590454101562,NA,In,-32.52500534057617,4.714954853057861,500.0
0,1756,82.png,television,television,1.0,-33.85844421386719,In,-33.85844421386719,NA,Out,-29.29294204711914,4.819297790527344,499.0
0,1757,80.png,bed,table,0.9999998807907104,-31.859375,Out,NA,-31.859375,Out,-26.941204071044922,4.800146579742432,499.0
0,1758,5.png,wolf,crab,0.8215581178665161,-22.188690185546875,In,-22.188690185546875,NA,In,-22.614057540893555,4.27393102645874,500.0
0,1759,91.png,cockroach,cockroach,0.9999996423721313,21.51287841796875,In,21.51287841796875,NA,In,4.0243048667907715,8.63873291015625,499.0
0,1760,62.png,wolf,wolf,1.0,3.7170867919921875,In,3.7170867919921875,NA,In,-10.73868465423584,5.345759391784668,499.0
0,1761,14.png,squirrel,snail,0.98636394739151,-29.473846435546875,In,-29.473846435546875,NA,Out,-27.219690322875977,4.228353977203369,500.0
0,1762,75.png,shark,shark,0.9957103729248047,14.425491333007812,In,14.425491333007812,NA,In,-13.17357063293457,5.9391303062438965,500.0
0,1763,60.png,tractor,tractor,0.9999966621398926,-6.196685791015625,In,-6.196685791015625,NA,In,-26.066312789916992,4.362990856170654,499.0
0,1764,52.png,rocket,rocket,1.0,-18.108383178710938,In,-18.108383178710938,NA,Out,-9.295358657836914,6.528632164001465,498.0
0,1765,13.png,pine,pine,0.9958283305168152,-28.576492309570312,In,-28.576492309570312,NA,Out,-27.232725143432617,4.399219036102295,500.0
0,1766,23.png,bear,shrew,0.35556337237358093,-4.862762451171875,Out,NA,-4.862762451171875,In,-23.959043502807617,4.811082363128662,500.0
0,1767,37.png,spider,spider,0.9586420655250549,-39.882110595703125,In,-39.882110595703125,NA,Out,-23.826330184936523,5.917525768280029,500.0
0,1768,25.png,whale,whale,0.9999942779541016,-30.2530517578125,In,-30.2530517578125,NA,Out,-13.156708717346191,5.655272960662842,500.0
0,1769,4.png,house,house,1.0,-8.520919799804688,In,-8.520919799804688,NA,In,-19.910140991210938,4.837407112121582,499.0
0,1770,22.png,boy,woman,0.42998114228248596,-40.72666931152344,Out,NA,-40.72666931152344,Out,-38.55459976196289,5.135137557983398,498.0
0,1771,85.png,boy,trout,0.3741070330142975,-53.09892272949219,Out,NA,-53.09892272949219,Out,-23.150833129882812,4.41969633102417,500.0
0,1772,1.png,lamp,lamp,1.0,12.365219116210938,In,12.365219116210938,NA,In,-17.842281341552734,6.248699188232422,500.0
0,1773,12.png,telephone,telephone,1.0,-41.50054931640625,In,-41.50054931640625,NA,Out,-22.083080291748047,4.413056373596191,500.0
0,1774,86.png,cockroach,cockroach,1.0,40.052734375,In,40.052734375,NA,In,4.0243048667907715,8.63873291015625,499.0
0,1775,1.png,road,road,0.9999994039535522,-26.118972778320312,In,-26.118972778320312,NA,Out,-19.90183448791504,4.095028877258301,500.0
0,1776,91.png,pears,pears,0.6314027309417725,-15.018310546875,In,-15.018310546875,NA,In,-28.862125396728516,4.594079971313477,499.0
0,1777,40.png,chair,chair,1.0,24.379241943359375,In,24.379241943359375,NA,Out,31.810848236083984,8.783584594726562,499.0
0,1778,18.png,motorcycle,motorcycle,0.9998475313186646,-20.569381713867188,In,-20.569381713867188,NA,In,-25.188827514648438,4.886882781982422,500.0
0,1779,86.png,boy,fox,0.9850974082946777,-75.61970520019531,Out,NA,-75.61970520019531,Out,-36.36833953857422,5.076505661010742,499.0
0,1780,97.png,lizard,lizard,0.6633380055427551,-18.904037475585938,In,-18.904037475585938,NA,In,-22.670621871948242,4.857696533203125,499.0
0,1781,34.png,bear,chimpanzee,0.9994074106216431,-17.183929443359375,Out,NA,-17.183929443359375,Out,9.814994812011719,8.861466407775879,500.0
0,1782,83.png,bear,possum,0.7308802008628845,-26.133895874023438,Out,NA,-26.133895874023438,Out,-18.71575164794922,4.381153106689453,500.0
0,1783,58.png,lion,lion,0.951835036277771,-9.390914916992188,In,-9.390914916992188,NA,In,-11.824612617492676,6.109537124633789,500.0
0,1784,23.png,boy,woman,0.6937675476074219,-50.96026611328125,Out,NA,-50.96026611328125,Out,-38.55459976196289,5.135137557983398,498.0
0,1785,83.png,forest,forest,0.828269362449646,-46.898773193359375,In,-46.898773193359375,NA,Out,2.856919288635254,8.377469062805176,499.0
0,1786,28.png,sea,sea,0.9991287589073181,-44.65470886230469,In,-44.65470886230469,NA,Out,-24.380407333374023,4.902921676635742,500.0
0,1787,40.png,butterfly,tulips,0.9712677001953125,-25.227859497070312,Out,NA,-25.227859497070312,In,-33.08617401123047,5.19976282119751,498.0
0,1788,78.png,boy,man,0.9858494997024536,-47.247528076171875,Out,NA,-47.247528076171875,Out,-38.154014587402344,5.805813789367676,498.0
0,1789,30.png,bowls,roses,0.9951032400131226,-24.787490844726562,Out,NA,-24.787490844726562,In,-32.52500534057617,4.714954853057861,500.0
0,1790,39.png,wolf,wolf,1.0,7.593360900878906,In,7.593360900878906,NA,In,-10.73868465423584,5.345759391784668,499.0
0,1791,67.png,lobster,snake,0.9998598098754883,-19.30413818359375,In,-19.30413818359375,NA,In,-24.62911605834961,5.308631896972656,499.0
0,1792,18.png,bottles,television,0.40286746621131897,-1.6196746826171875,Out,NA,-1.6196746826171875,In,-29.29294204711914,4.819297790527344,499.0
0,1793,12.png,crab,crab,0.9999736547470093,-10.17303466796875,In,-10.17303466796875,NA,In,-22.614057540893555,4.27393102645874,500.0
0,1794,59.png,snail,snail,0.9999909400939941,-25.9088134765625,In,-25.9088134765625,NA,In,-27.219690322875977,4.228353977203369,500.0
0,1795,13.png,raccoon,possum,0.7182821035385132,-49.26234436035156,In,-49.26234436035156,NA,Out,-18.71575164794922,4.381153106689453,500.0
0,1796,21.png,telephone,television,0.9924315214157104,-27.524642944335938,In,-27.524642944335938,NA,In,-29.29294204711914,4.819297790527344,499.0
0,1797,61.png,telephone,telephone,0.9982964396476746,-18.994384765625,In,-18.994384765625,NA,In,-22.083080291748047,4.413056373596191,500.0
0,1798,38.png,oak,train,0.9277324676513672,-13.134658813476562,In,-13.134658813476562,NA,In,-26.38922691345215,4.840188026428223,499.0
0,1799,30.png,girl,girl,0.9999996423721313,8.4052734375,In,8.4052734375,NA,In,-16.776147842407227,5.298877239227295,500.0
0,1800,75.png,forest,forest,0.9999351501464844,16.163414001464844,In,16.163414001464844,NA,In,2.856919288635254,8.377469062805176,499.0
0,1801,12.png,wolf,wolf,1.0,10.099311828613281,In,10.099311828613281,NA,In,-10.73868465423584,5.345759391784668,499.0
0,1802,64.png,spider,spider,0.9999467134475708,-40.9276123046875,In,-40.9276123046875,NA,Out,-23.826330184936523,5.917525768280029,500.0
0,1803,73.png,bowls,motorcycle,0.8647775650024414,-36.20158386230469,Out,NA,-36.20158386230469,Out,-25.188827514648438,4.886882781982422,500.0
0,1804,17.png,seal,seal,0.9998196959495544,-15.225357055664062,In,-15.225357055664062,NA,In,-24.999483108520508,4.5774078369140625,499.0
0,1805,96.png,snake,snake,0.9997544884681702,-15.928253173828125,In,-15.928253173828125,NA,In,-24.62911605834961,5.308631896972656,499.0
0,1806,20.png,snake,couch,0.9681149125099182,-50.25482177734375,In,-50.25482177734375,NA,Out,-21.079483032226562,5.581104278564453,500.0
0,1807,50.png,seal,dinosaur,0.6847236752510071,-12.93597412109375,In,-12.93597412109375,NA,Out,-11.278708457946777,6.072087287902832,500.0
0,1808,12.png,worm,worm,0.9999970197677612,-50.21553039550781,In,-50.21553039550781,NA,Out,-21.487211227416992,6.051513671875,499.0
0,1809,79.png,wardrobe,television,0.9908372163772583,-33.12237548828125,In,-33.12237548828125,NA,Out,-29.29294204711914,4.819297790527344,499.0
0,1810,35.png,mushrooms,trout,0.5585327744483948,-46.11297607421875,In,-46.11297607421875,NA,Out,-23.150833129882812,4.41969633102417,500.0
0,1811,27.png,chimpanzee,chimpanzee,0.9408696889877319,-15.212646484375,In,-15.212646484375,NA,Out,9.814994812011719,8.861466407775879,500.0
0,1812,94.png,skunk,skunk,1.0,19.39093780517578,In,19.39093780517578,NA,In,-10.992105484008789,6.1808600425720215,499.0
0,1813,39.png,caterpillar,otter,0.7604592442512512,-44.68296813964844,Out,NA,-44.68296813964844,Out,-26.42733383178711,5.204813480377197,500.0
0,1814,67.png,kangaroo,television,1.0,-62.345489501953125,In,-62.345489501953125,NA,Out,-29.29294204711914,4.819297790527344,499.0
0,1815,33.png,mountain,mountain,0.99998939037323,-41.165435791015625,In,-41.165435791015625,NA,Out,-15.634451866149902,4.625983238220215,500.0
0,1816,54.png,snake,snake,0.9999995231628418,-16.426284790039062,In,-16.426284790039062,NA,In,-24.62911605834961,5.308631896972656,499.0
0,1817,30.png,plain,oak,0.4986755847930908,-41.118896484375,In,-41.118896484375,NA,Out,-21.606582641601562,3.2677195072174072,500.0
0,1818,53.png,table,table,0.9996125102043152,-25.87896728515625,In,-25.87896728515625,NA,In,-26.941204071044922,4.800146579742432,499.0
0,1819,4.png,apples,pears,0.5132085084915161,-15.322097778320312,Out,NA,-15.322097778320312,In,-28.862125396728516,4.594079971313477,499.0
0,1820,15.png,lamp,lamp,0.9999978542327881,-17.684463500976562,In,-17.684463500976562,NA,In,-17.842281341552734,6.248699188232422,500.0
0,1821,48.png,bowls,couch,0.9819477796554565,-26.145980834960938,Out,NA,-26.145980834960938,Out,-21.079483032226562,5.581104278564453,500.0
0,1822,46.png,castle,hamster,0.999419093132019,-44.3780517578125,Out,NA,-44.3780517578125,Out,-29.36024284362793,4.207229137420654,500.0
0,1823,52.png,skunk,skunk,1.0,-39.73793029785156,In,-39.73793029785156,NA,Out,-10.992105484008789,6.1808600425720215,499.0
0,1824,30.png,trout,trout,0.9690089821815491,-38.60107421875,In,-38.60107421875,NA,Out,-23.150833129882812,4.41969633102417,500.0
0,1825,0.png,television,television,1.0,0.54901123046875,In,0.54901123046875,NA,In,-29.29294204711914,4.819297790527344,499.0
0,1826,23.png,television,television,0.9999997615814209,-18.318466186523438,In,-18.318466186523438,NA,In,-29.29294204711914,4.819297790527344,499.0
0,1827,14.png,mountain,mountain,0.9826350212097168,10.543708801269531,In,10.543708801269531,NA,In,-15.634451866149902,4.625983238220215,500.0
0,1828,20.png,woman,woman,0.9332579970359802,-29.419586181640625,In,-29.419586181640625,NA,In,-38.55459976196289,5.135137557983398,498.0
0,1829,4.png,shark,shark,0.9545438885688782,-6.577484130859375,In,-6.577484130859375,NA,In,-13.17357063293457,5.9391303062438965,500.0
0,1830,73.png,porcupine,porcupine,0.8037903308868408,-18.605072021484375,In,-18.605072021484375,NA,In,-20.02762222290039,3.9228436946868896,500.0
0,1831,14.png,cans,television,0.7284298539161682,-12.257888793945312,Out,NA,-12.257888793945312,In,-29.29294204711914,4.819297790527344,499.0
0,1832,83.png,possum,possum,0.827932596206665,-23.577972412109375,In,-23.577972412109375,NA,Out,-18.71575164794922,4.381153106689453,500.0
0,1833,81.png,spider,spider,0.9998258948326111,-49.301971435546875,In,-49.301971435546875,NA,Out,-23.826330184936523,5.917525768280029,500.0
0,1834,6.png,orchids,orchids,0.999996542930603,-43.96424865722656,In,-43.96424865722656,NA,Out,-33.571441650390625,4.692233562469482,500.0
0,1835,14.png,dolphin,dolphin,0.9999982118606567,17.046707153320312,In,17.046707153320312,NA,In,3.4630191326141357,9.63190746307373,500.0
0,1836,65.png,roses,elephant,0.3743515610694885,-1.3215484619140625,In,-1.3215484619140625,NA,In,-29.06341552734375,4.017735004425049,500.0
0,1837,66.png,cans,wardrobe,0.9919096827507019,-15.344512939453125,Out,NA,-15.344512939453125,In,-28.39855194091797,4.157048225402832,500.0
0,1838,12.png,maple,oak,0.5831674933433533,-23.67535400390625,In,-23.67535400390625,NA,Out,-21.606582641601562,3.2677195072174072,500.0
0,1839,52.png,crab,crab,0.9200116395950317,-22.000595092773438,In,-22.000595092773438,NA,In,-22.614057540893555,4.27393102645874,500.0
0,1840,29.png,woman,woman,0.5803229808807373,-27.8402099609375,In,-27.8402099609375,NA,In,-38.55459976196289,5.135137557983398,498.0
0,1841,59.png,lobster,lobster,0.9999619722366333,-52.93473815917969,In,-52.93473815917969,NA,Out,-32.254920959472656,5.499017238616943,499.0
0,1842,49.png,wolf,wolf,1.0,5.869209289550781,In,5.869209289550781,NA,In,-10.73868465423584,5.345759391784668,499.0
0,1843,77.png,tiger,tiger,0.9999997615814209,-7.962005615234375,In,-7.962005615234375,NA,In,-21.21476936340332,5.275651454925537,499.0
0,1844,30.png,bee,poppies,0.9588064551353455,-49.8570556640625,Out,NA,-49.8570556640625,Out,-30.613161087036133,4.7284979820251465,499.0
0,1845,43.png,beetle,lizard,0.3779582977294922,-20.482666015625,Out,NA,-20.482666015625,In,-22.670621871948242,4.857696533203125,499.0
0,1846,14.png,lamp,lamp,0.9876096248626709,-7.044647216796875,In,-7.044647216796875,NA,In,-17.842281341552734,6.248699188232422,500.0
0,1847,84.png,maple,willow,0.4219553470611572,-16.3233642578125,In,-16.3233642578125,NA,In,-30.449003219604492,3.966383218765259,500.0
0,1848,12.png,palm,palm,0.9999996423721313,-43.86653137207031,In,-43.86653137207031,NA,Out,-28.884105682373047,4.149149417877197,500.0
0,1849,99.png,castle,hamster,0.6409462690353394,-30.656021118164062,Out,NA,-30.656021118164062,Out,-29.36024284362793,4.207229137420654,500.0
0,1850,53.png,flatfish,willow,0.6703500151634216,-47.404144287109375,In,-47.404144287109375,NA,Out,-30.449003219604492,3.966383218765259,500.0
0,1851,98.png,turtle,turtle,0.998521625995636,-28.60101318359375,In,-28.60101318359375,NA,Out,-21.30015754699707,5.394705295562744,499.0
0,1852,18.png,roses,roses,0.9821609258651733,-83.45112609863281,In,-83.45112609863281,NA,Out,-32.52500534057617,4.714954853057861,500.0
0,1853,29.png,raccoon,raccoon,0.9999113082885742,3.5401458740234375,In,3.5401458740234375,NA,In,-18.972118377685547,4.7632527351379395,500.0
0,1854,96.png,leopard,leopard,0.9986851811408997,-21.55206298828125,In,-21.55206298828125,NA,Out,-19.73221206665039,4.726110458374023,500.0
0,1855,2.png,lawn-mower,lawn-mower,1.0,-5.505706787109375,In,-5.505706787109375,NA,In,-17.218751907348633,4.929111003875732,499.0
0,1856,10.png,castle,skyscraper,0.9136795401573181,-20.037368774414062,Out,NA,-20.037368774414062,In,-26.345703125,4.597774982452393,499.0
0,1857,95.png,elephant,elephant,0.5047430396080017,-14.443435668945312,In,-14.443435668945312,NA,In,-29.06341552734375,4.017735004425049,500.0
0,1858,8.png,poppies,poppies,0.9931414723396301,-19.43743896484375,In,-19.43743896484375,NA,In,-30.613161087036133,4.7284979820251465,499.0
0,1859,68.png,sweet peppers,sweet peppers,0.9641388654708862,-38.06828308105469,In,-38.06828308105469,NA,Out,-31.881549835205078,5.0294294357299805,500.0
0,1860,59.png,skyscraper,skyscraper,1.0,-15.875213623046875,In,-15.875213623046875,NA,In,-26.345703125,4.597774982452393,499.0
0,1861,76.png,possum,seal,0.6297801733016968,-31.20159912109375,In,-31.20159912109375,NA,Out,-24.999483108520508,4.5774078369140625,499.0
0,1862,59.png,crab,cups,0.9804384708404541,-43.4259033203125,In,-43.4259033203125,NA,Out,-25.841064453125,3.5775413513183594,497.0
0,1863,56.png,snake,snake,0.9244310259819031,-29.954696655273438,In,-29.954696655273438,NA,Out,-24.62911605834961,5.308631896972656,499.0
0,1864,79.png,pine,pine,0.8724797964096069,-22.071609497070312,In,-22.071609497070312,NA,In,-27.232725143432617,4.399219036102295,500.0
0,1865,91.png,computer keyboard,computer keyboard,0.9999263286590576,-26.416351318359375,In,-26.416351318359375,NA,Out,-17.066871643066406,5.283982276916504,500.0
0,1866,55.png,girl,girl,0.9835159182548523,-19.41363525390625,In,-19.41363525390625,NA,Out,-16.776147842407227,5.298877239227295,500.0
0,1867,39.png,road,willow,0.4294302761554718,-3.8484039306640625,In,-3.8484039306640625,NA,In,-30.449003219604492,3.966383218765259,500.0
0,1868,14.png,plates,lamp,0.5448251962661743,-36.62882995605469,In,-36.62882995605469,NA,Out,-17.842281341552734,6.248699188232422,500.0
0,1869,70.png,rabbit,rabbit,0.9993712306022644,-29.836959838867188,In,-29.836959838867188,NA,Out,-20.981691360473633,4.4952826499938965,500.0
0,1870,82.png,tulips,poppies,0.993251621723175,-40.005157470703125,In,-40.005157470703125,NA,Out,-30.613161087036133,4.7284979820251465,499.0
0,1871,15.png,snail,snake,0.9990197420120239,-31.553680419921875,In,-31.553680419921875,NA,Out,-24.62911605834961,5.308631896972656,499.0
0,1872,99.png,skyscraper,skyscraper,1.0,-14.725418090820312,In,-14.725418090820312,NA,In,-26.345703125,4.597774982452393,499.0
0,1873,53.png,mouse,mouse,0.9862717390060425,-3.0092315673828125,In,-3.0092315673828125,NA,In,-24.837398529052734,4.986952781677246,500.0
0,1874,59.png,bee,sunflowers,0.999810516834259,-33.629364013671875,Out,NA,-33.629364013671875,Out,-29.804105758666992,5.164310932159424,499.0
0,1875,88.png,worm,worm,0.9999967813491821,-38.066009521484375,In,-38.066009521484375,NA,Out,-21.487211227416992,6.051513671875,499.0
0,1876,46.png,whale,seal,0.5136355757713318,-29.871490478515625,In,-29.871490478515625,NA,Out,-24.999483108520508,4.5774078369140625,499.0
0,1877,78.png,maple,pine,0.983911395072937,-43.791595458984375,In,-43.791595458984375,NA,Out,-27.232725143432617,4.399219036102295,500.0
0,1878,26.png,tiger,tiger,0.9840907454490662,-62.304046630859375,In,-62.304046630859375,NA,Out,-21.21476936340332,5.275651454925537,499.0
0,1879,29.png,ray,turtle,0.6132911443710327,-7.599853515625,In,-7.599853515625,NA,In,-21.30015754699707,5.394705295562744,499.0
0,1880,9.png,bee,spider,0.8425971865653992,-44.94972229003906,Out,NA,-44.94972229003906,Out,-23.826330184936523,5.917525768280029,500.0
0,1881,87.png,bear,possum,0.7641623020172119,-13.529388427734375,Out,NA,-13.529388427734375,In,-18.71575164794922,4.381153106689453,500.0
0,1882,52.png,man,man,0.9829775094985962,-119.03945922851562,In,-119.03945922851562,NA,Out,-38.154014587402344,5.805813789367676,498.0
0,1883,68.png,train,train,0.9994354844093323,-10.428131103515625,In,-10.428131103515625,NA,In,-26.38922691345215,4.840188026428223,499.0
0,1884,6.png,pickup truck,tank,0.737199604511261,-49.325592041015625,In,-49.325592041015625,NA,Out,-33.077022552490234,4.047921657562256,500.0
0,1885,1.png,pears,pears,1.0,-43.78938293457031,In,-43.78938293457031,NA,Out,-28.862125396728516,4.594079971313477,499.0
0,1886,57.png,apples,pears,0.7506356835365295,-81.25013732910156,Out,NA,-81.25013732910156,Out,-28.862125396728516,4.594079971313477,499.0
0,1887,81.png,otter,otter,0.8949083685874939,-18.45623779296875,In,-18.45623779296875,NA,In,-26.42733383178711,5.204813480377197,500.0
0,1888,8.png,pears,pears,0.989744246006012,-34.78129577636719,In,-34.78129577636719,NA,Out,-28.862125396728516,4.594079971313477,499.0
0,1889,59.png,shark,shark,0.9897980690002441,5.876190185546875,In,5.876190185546875,NA,In,-13.17357063293457,5.9391303062438965,500.0
0,1890,77.png,bowls,table,0.32503727078437805,-19.753204345703125,Out,NA,-19.753204345703125,In,-26.941204071044922,4.800146579742432,499.0
