,Item_Number,file,Correct_Category,Correct_Softmax_Value,Correct_Softmax_Index,Estimated_Category,Estimated_Category_Index,Estimated_Category_Strength,Max_Confidence_Index_Value,Calculated_Confidence,Correct_Confidence,Confidence_Score
521,1100,ILSVRC2012_val_00000664.JPEG,liner,0.6767390966415405,628,"liner, ocean liner",628,0.6767390966415405,0,0.8135446906089783,0,0.8135446906089783
522,1103,ILSVRC2012_val_00001255.JPEG,entertainment center,0.5582642555236816,548,entertainment center,548,0.5582642555236816,0,0.8203026056289673,0,0.8203026056289673
523,1104,ILSVRC2012_val_00001082.JPEG,cockroach,0.9194892644882202,314,"cockroach, roach",314,0.9194892644882202,0,0.7805877327919006,0,0.7805877327919006
524,1106,ILSVRC2012_val_00000858.JPEG,water jug,0.8814809322357178,899,water jug,899,0.8814809322357178,0,0.8008273243904114,0,0.8008273243904114
525,1109,ILSVRC2012_val_00000624.JPEG,face powder,0.8164632320404053,551,face powder,551,0.8164632320404053,0,0.8558245897293091,0,0.8558245897293091
526,1113,ILSVRC2012_val_00001342.JPEG,tricycle,0.8585551977157593,870,"tricycle, trike, velocipede",870,0.8585551977157593,0,0.8147457838058472,0,0.8147457838058472
527,1116,ILSVRC2012_val_00000074.JPEG,carousel,0.9731412529945374,476,"carousel, carrousel, merry-go-round, roundabout, whirligig",476,0.9731412529945374,0,0.8103330135345459,0,0.8103330135345459
528,1126,ILSVRC2012_val_00001154.JPEG,rubber eraser,0.002920471364632249,767,nipple,680,0.8261032104492188,0,0.807348370552063,0,0.807348370552063
529,1128,ILSVRC2012_val_00000572.JPEG,burrito,0.8484841585159302,965,burrito,965,0.8484841585159302,0,0.7737842202186584,0,0.7737842202186584
530,1130,ILSVRC2012_val_00001345.JPEG,quill,0.975712239742279,749,"quill, quill pen",749,0.975712239742279,0,0.8064706921577454,0,0.8064706921577454
531,1132,ILSVRC2012_val_00000939.JPEG,flamingo,0.9618293046951294,130,flamingo,130,0.9618293046951294,0,0.7439929842948914,0,0.7439929842948914
532,1133,ILSVRC2012_val_00000378.JPEG,carbonara,0.8285738825798035,959,carbonara,959,0.8285738825798035,0,0.7033340334892273,0,0.7033340334892273
533,1134,ILSVRC2012_val_00001403.JPEG,minibus,0.8102461695671082,654,minibus,654,0.8102461695671082,0,0.8014182448387146,0,0.8014182448387146
534,1135,ILSVRC2012_val_00001219.JPEG,fire screen,0.8699822425842285,556,"fire screen, fireguard",556,0.8699822425842285,0,0.790359616279602,0,0.790359616279602
535,1136,ILSVRC2012_val_00000147.JPEG,toy poodle,0.7623372077941895,265,toy poodle,265,0.7623372077941895,0,0.7850236296653748,0,0.7850236296653748
536,1137,ILSVRC2012_val_00001282.JPEG,catamaran,0.6527507305145264,484,catamaran,484,0.6527507305145264,0,0.7282363176345825,0,0.7282363176345825
537,1141,ILSVRC2012_val_00000728.JPEG,guacamole,0.8594727516174316,924,guacamole,924,0.8594727516174316,0,0.7752832770347595,0,0.7752832770347595
538,1149,ILSVRC2012_val_00000919.JPEG,harvester,0.652588963508606,595,"harvester, reaper",595,0.652588963508606,0,0.7668818831443787,0,0.7668818831443787
539,1150,ILSVRC2012_val_00001464.JPEG,oboe,0.8187327384948729,683,"oboe, hautboy, hautbois",683,0.8187327384948729,0,0.769720733165741,0,0.769720733165741
540,1151,ILSVRC2012_val_00001019.JPEG,comic book,0.0013064082013443112,917,"guinea pig, Cavia cobaya",338,0.6553314924240112,0,0.8817210793495178,0,0.8817210793495178
541,1153,ILSVRC2012_val_00000311.JPEG,goblet,0.8829461932182312,572,goblet,572,0.8829461932182312,0,0.8507816195487976,0,0.8507816195487976
542,1154,ILSVRC2012_val_00001250.JPEG,Ibizan hound,0.8308702111244202,173,"Ibizan hound, Ibizan Podenco",173,0.8308702111244202,0,0.8105529546737671,0,0.8105529546737671
543,1155,ILSVRC2012_val_00000008.JPEG,bakery,0.2634267508983612,415,"ice cream, icecream",928,0.5218785405158997,0,0.8993285894393921,0,0.8993285894393921
544,1156,ILSVRC2012_val_00001193.JPEG,puffer,0.9569371938705444,397,"puffer, pufferfish, blowfish, globefish",397,0.9569371938705444,0,0.8160660862922668,0,0.8160660862922668
545,1158,ILSVRC2012_val_00001379.JPEG,Norfolk terrier,0.6877744793891907,185,Norfolk terrier,185,0.6877744793891907,0,0.8316046595573425,0,0.8316046595573425
546,1160,ILSVRC2012_val_00000061.JPEG,cardigan,0.4231334030628204,474,cardigan,474,0.4231334030628204,0,0.8324765563011169,0,0.8324765563011169
547,1162,ILSVRC2012_val_00000004.JPEG,soup bowl,0.7814261913299559,809,soup bowl,809,0.7814261913299559,0,0.7730574011802673,0,0.7730574011802673
548,1163,ILSVRC2012_val_00001327.JPEG,seashore,0.5421597957611084,978,"seashore, coast, seacoast, sea-coast",978,0.5421597957611084,0,0.8785735368728638,0,0.8785735368728638
549,1164,ILSVRC2012_val_00000762.JPEG,barbershop,0.5319963097572327,424,barbershop,424,0.5319963097572327,0,0.8952918648719788,0,0.8952918648719788
550,1165,ILSVRC2012_val_00000452.JPEG,police van,0.7908229827880859,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",734,0.7908229827880859,0,0.8419959545135498,0,0.8419959545135498
551,1168,ILSVRC2012_val_00000206.JPEG,proboscis monkey,0.8934376239776611,376,"proboscis monkey, Nasalis larvatus",376,0.8934376239776611,0,0.812587559223175,0,0.812587559223175
552,1169,ILSVRC2012_val_00000381.JPEG,umbrella,0.9482324719429016,879,umbrella,879,0.9482324719429016,0,0.9170264601707458,0,0.9170264601707458
553,1172,ILSVRC2012_val_00001013.JPEG,bathing cap,0.4676046669483185,433,"bathing cap, swimming cap",433,0.4676046669483185,0,0.8156270980834961,0,0.8156270980834961
554,1173,ILSVRC2012_val_00000805.JPEG,wine bottle,0.7368308305740356,907,wine bottle,907,0.7368308305740356,0,0.7644633650779724,0,0.7644633650779724
555,1176,ILSVRC2012_val_00001469.JPEG,timber wolf,0.6570422649383545,269,"timber wolf, grey wolf, gray wolf, Canis lupus",269,0.6570422649383545,0,0.7578220367431641,0,0.7578220367431641
556,1177,ILSVRC2012_val_00000854.JPEG,wig,0.8391250371932983,903,wig,903,0.8391250371932983,0,0.7862791419029236,0,0.7862791419029236
557,1178,ILSVRC2012_val_00001056.JPEG,king penguin,0.9394954442977904,145,"king penguin, Aptenodytes patagonica",145,0.9394954442977904,0,0.8313273191452026,0,0.8313273191452026
558,1179,ILSVRC2012_val_00000626.JPEG,picket fence,0.8495379686355591,716,"picket fence, paling",716,0.8495379686355591,0,0.7787362933158875,0,0.7787362933158875
559,1180,ILSVRC2012_val_00000480.JPEG,black-footed ferret,0.5881797671318054,359,"black-footed ferret, ferret, Mustela nigripes",359,0.5881797671318054,0,0.7066691517829895,0,0.7066691517829895
560,1183,ILSVRC2012_val_00001258.JPEG,apron,0.006410622969269753,411,"shoe shop, shoe-shop, shoe store",788,0.4142954647541046,0,0.8563078045845032,0,0.8563078045845032
561,1185,ILSVRC2012_val_00000191.JPEG,American Staffordshire terrier,0.4325984418392181,180,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",180,0.4325984418392181,0,0.788798451423645,0,0.788798451423645
562,1186,ILSVRC2012_val_00000085.JPEG,car wheel,0.0567164421081543,479,"tow truck, tow car, wrecker",864,0.4700689613819122,0,0.8245961666107178,0,0.8245961666107178
563,1188,ILSVRC2012_val_00000501.JPEG,white wolf,0.7594065070152283,270,"white wolf, Arctic wolf, Canis lupus tundrarum",270,0.7594065070152283,0,0.793186604976654,0,0.793186604976654
564,1189,ILSVRC2012_val_00000695.JPEG,guenon,0.8685455918312073,370,"guenon, guenon monkey",370,0.8685455918312073,0,0.8031067848205566,0,0.8031067848205566
565,1191,ILSVRC2012_val_00001052.JPEG,gong,0.533390998840332,577,"gong, tam-tam",577,0.533390998840332,0,0.7485561966896057,0,0.7485561966896057
566,1192,ILSVRC2012_val_00000465.JPEG,Petri dish,0.8710298538208008,712,Petri dish,712,0.8710298538208008,0,0.8594868779182434,0,0.8594868779182434
567,1193,ILSVRC2012_val_00001102.JPEG,sunscreen,0.08826868236064911,838,lotion,631,0.6998133659362793,0,0.7659541368484497,0,0.7659541368484497
568,1195,ILSVRC2012_val_00001239.JPEG,sewing machine,0.9970059990882874,786,sewing machine,786,0.9970059990882874,0,0.8477582931518555,0,0.8477582931518555
569,1198,ILSVRC2012_val_00000600.JPEG,leopard,0.601859986782074,288,"leopard, Panthera pardus",288,0.601859986782074,0,0.7651064395904541,0,0.7651064395904541
570,1202,ILSVRC2012_val_00000298.JPEG,green mamba,0.7204159498214722,64,green mamba,64,0.7204159498214722,0,0.7976369857788086,0,0.7976369857788086
571,1203,ILSVRC2012_val_00000047.JPEG,freight car,0.89592444896698,565,freight car,565,0.89592444896698,0,0.768406867980957,0,0.768406867980957
572,1205,ILSVRC2012_val_00000803.JPEG,mouse,0.3543797433376312,673,"computer keyboard, keypad",508,0.357073187828064,0,0.8116522431373596,0,0.8116522431373596
573,1206,ILSVRC2012_val_00001101.JPEG,Persian cat,0.7865576744079591,283,Persian cat,283,0.7865576744079591,0,0.7924871444702148,0,0.7924871444702148
574,1209,ILSVRC2012_val_00000882.JPEG,Tibetan terrier,0.8090022206306458,200,"Tibetan terrier, chrysanthemum dog",200,0.8090022206306458,0,0.7929964065551758,0,0.7929964065551758
575,1212,ILSVRC2012_val_00000478.JPEG,hog,0.9195421934127808,341,"hog, pig, grunter, squealer, Sus scrofa",341,0.9195421934127808,0,0.8365104794502258,0,0.8365104794502258
576,1213,ILSVRC2012_val_00000563.JPEG,scoreboard,0.8823924064636229,781,scoreboard,781,0.8823924064636229,0,0.8045400977134705,0,0.8045400977134705
577,1216,ILSVRC2012_val_00000158.JPEG,revolver,0.8016834259033203,763,"revolver, six-gun, six-shooter",763,0.8016834259033203,0,0.8104733228683472,0,0.8104733228683472
578,1219,ILSVRC2012_val_00001280.JPEG,ox,0.5985774993896484,345,ox,345,0.5985774993896484,0,0.8624617457389832,0,0.8624617457389832
579,1220,ILSVRC2012_val_00000371.JPEG,brain coral,0.8139695525169373,109,brain coral,109,0.8139695525169373,0,0.7371248006820679,0,0.7371248006820679
580,1224,ILSVRC2012_val_00000625.JPEG,ladybug,0.8214163780212402,301,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",301,0.8214163780212402,0,0.7846604585647583,0,0.7846604585647583
581,1226,ILSVRC2012_val_00000926.JPEG,long-horned beetle,0.7451975345611572,303,"long-horned beetle, longicorn, longicorn beetle",303,0.7451975345611572,0,0.8183831572532654,0,0.8183831572532654
582,1230,ILSVRC2012_val_00001462.JPEG,indigo bunting,0.9008671045303344,14,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",14,0.9008671045303344,0,0.8261970281600952,0,0.8261970281600952
583,1232,ILSVRC2012_val_00000743.JPEG,fire screen,0.06763757765293121,556,park bench,703,0.624881386756897,0,0.8909017443656921,0,0.8909017443656921
584,1233,ILSVRC2012_val_00000880.JPEG,jay,0.8900018334388733,17,jay,17,0.8900018334388733,0,0.8382367491722107,0,0.8382367491722107
585,1238,ILSVRC2012_val_00000440.JPEG,Scotch terrier,0.8341753482818604,199,"Scotch terrier, Scottish terrier, Scottie",199,0.8341753482818604,0,0.8643701672554016,0,0.8643701672554016
586,1239,ILSVRC2012_val_00001040.JPEG,Persian cat,0.8512946367263794,283,Persian cat,283,0.8512946367263794,0,0.8166383504867554,0,0.8166383504867554
587,1240,ILSVRC2012_val_00000441.JPEG,otterhound,0.9133683443069458,175,"otterhound, otter hound",175,0.9133683443069458,0,0.8425322175025941,0,0.8425322175025941
588,1241,ILSVRC2012_val_00000211.JPEG,Siamese cat,0.8198418021202087,284,"Siamese cat, Siamese",284,0.8198418021202087,0,0.7859168052673341,0,0.7859168052673341
589,1245,ILSVRC2012_val_00001450.JPEG,passenger car,0.8550059795379639,705,"passenger car, coach, carriage",705,0.8550059795379639,0,0.8013604879379272,0,0.8013604879379272
590,1246,ILSVRC2012_val_00000196.JPEG,lionfish,0.8817740082740784,396,lionfish,396,0.8817740082740784,0,0.8429645299911499,0,0.8429645299911499
591,1248,ILSVRC2012_val_00001269.JPEG,screen,0.1910672038793564,782,"television, television system",851,0.4809270799160004,0,0.7041840553283691,0,0.7041840553283691
592,1251,ILSVRC2012_val_00001496.JPEG,Egyptian cat,0.0920291617512703,285,"tabby, tabby cat",281,0.3713476955890656,0,0.7975279092788696,0,0.7975279092788696
593,1253,ILSVRC2012_val_00000038.JPEG,abacus,0.8834868669509888,398,abacus,398,0.8834868669509888,0,0.8048018217086792,0,0.8048018217086792
594,1259,ILSVRC2012_val_00001306.JPEG,switch,0.6346803307533264,844,"switch, electric switch, electrical switch",844,0.6346803307533264,0,0.7762127518653871,0,0.7762127518653871
595,1260,ILSVRC2012_val_00001204.JPEG,speedboat,0.8383845090866089,814,speedboat,814,0.8383845090866089,0,0.8256785273551941,0,0.8256785273551941
596,1263,ILSVRC2012_val_00000949.JPEG,Yorkshire terrier,0.7528892755508423,187,Yorkshire terrier,187,0.7528892755508423,0,0.76331627368927,0,0.76331627368927
597,1264,ILSVRC2012_val_00000548.JPEG,oystercatcher,0.9049422144889832,143,"oystercatcher, oyster catcher",143,0.9049422144889832,0,0.8087296485900879,0,0.8087296485900879
598,1265,ILSVRC2012_val_00000779.JPEG,meerkat,0.7959106564521791,299,"meerkat, mierkat",299,0.7959106564521791,0,0.7211644649505615,0,0.7211644649505615
599,1267,ILSVRC2012_val_00000461.JPEG,spaghetti squash,0.9017639756202698,940,spaghetti squash,940,0.9017639756202698,0,0.827102780342102,0,0.827102780342102
600,1268,ILSVRC2012_val_00000886.JPEG,spaghetti squash,0.8958545327186584,940,spaghetti squash,940,0.8958545327186584,0,0.7882964611053467,0,0.7882964611053467
601,1269,ILSVRC2012_val_00000089.JPEG,cellular telephone,0.7797030806541443,487,"cellular telephone, cellular phone, cellphone, cell, mobile phone",487,0.7797030806541443,0,0.7804563045501709,0,0.7804563045501709
602,1270,ILSVRC2012_val_00001385.JPEG,Weimaraner,0.8161330223083496,178,Weimaraner,178,0.8161330223083496,0,0.880003809928894,0,0.880003809928894
603,1273,ILSVRC2012_val_00000822.JPEG,paddlewheel,0.8780941963195801,694,"paddlewheel, paddle wheel",694,0.8780941963195801,0,0.779118537902832,0,0.779118537902832
604,1275,ILSVRC2012_val_00000613.JPEG,Blenheim spaniel,0.8194082975387573,156,Blenheim spaniel,156,0.8194082975387573,0,0.7242528200149536,0,0.7242528200149536
605,1276,ILSVRC2012_val_00000676.JPEG,pole,0.01168289501219988,733,"parallel bars, bars",702,0.5106157660484314,0,0.7208948731422424,0,0.7208948731422424
606,1277,ILSVRC2012_val_00000539.JPEG,Sussex spaniel,0.7368515729904175,220,Sussex spaniel,220,0.7368515729904175,0,0.7918493151664734,0,0.7918493151664734
607,1278,ILSVRC2012_val_00000412.JPEG,ear,0.8437895178794861,998,"ear, spike, capitulum",998,0.8437895178794861,0,0.7365618944168091,0,0.7365618944168091
608,1280,ILSVRC2012_val_00001452.JPEG,crate,0.0009536833968013524,519,"lumbermill, sawmill",634,0.2080891728401184,0,0.9061177372932434,0,0.9061177372932434
609,1285,ILSVRC2012_val_00000769.JPEG,face powder,0.8311782479286194,551,face powder,551,0.8311782479286194,0,0.8109091520309448,0,0.8109091520309448
610,1288,ILSVRC2012_val_00000508.JPEG,snorkel,0.9170449376106262,801,snorkel,801,0.9170449376106262,0,0.8437981009483337,0,0.8437981009483337
611,1290,ILSVRC2012_val_00000813.JPEG,barbershop,0.19947516918182373,424,barbershop,424,0.19947516918182373,0,0.8936733603477478,0,0.8936733603477478
612,1292,ILSVRC2012_val_00000945.JPEG,baboon,0.8516075611114502,372,baboon,372,0.8516075611114502,0,0.7890850901603699,0,0.7890850901603699
613,1297,ILSVRC2012_val_00000193.JPEG,boathouse,0.22273804247379306,449,boathouse,449,0.22273804247379306,0,0.7123156785964966,0,0.7123156785964966
614,1298,ILSVRC2012_val_00000929.JPEG,coucal,0.9372003078460692,91,coucal,91,0.9372003078460692,0,0.7856273651123047,0,0.7856273651123047
615,1301,ILSVRC2012_val_00001073.JPEG,bustard,0.2736388146877289,138,black grouse,80,0.50266033411026,0,0.7563448548316956,0,0.7563448548316956
616,1303,ILSVRC2012_val_00001195.JPEG,wire-haired fox terrier,0.8517690300941467,188,wire-haired fox terrier,188,0.8517690300941467,0,0.7931721210479736,0,0.7931721210479736
617,1304,ILSVRC2012_val_00000403.JPEG,container ship,0.9241645336151124,510,"container ship, containership, container vessel",510,0.9241645336151124,0,0.8203508257865906,0,0.8203508257865906
618,1307,ILSVRC2012_val_00000299.JPEG,trilobite,0.912636399269104,69,trilobite,69,0.912636399269104,0,0.8610696196556091,0,0.8610696196556091
619,1309,ILSVRC2012_val_00000455.JPEG,shoe shop,0.8711220026016235,788,"shoe shop, shoe-shop, shoe store",788,0.8711220026016235,0,0.7411173582077026,0,0.7411173582077026
620,1312,ILSVRC2012_val_00000062.JPEG,Kerry blue terrier,0.08093472570180893,183,curly-coated retriever,206,0.6140896081924438,0,0.8064789772033691,0,0.8064789772033691
621,1313,ILSVRC2012_val_00000100.JPEG,bighorn,0.7973459362983704,349,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",349,0.7973459362983704,0,0.8118177652359009,0,0.8118177652359009
622,1317,ILSVRC2012_val_00001089.JPEG,computer keyboard,0.17082080245018005,508,"notebook, notebook computer",681,0.2896270155906677,0,0.8600218296051025,0,0.8600218296051025
623,1318,ILSVRC2012_val_00000053.JPEG,switch,0.7711762785911559,844,"switch, electric switch, electrical switch",844,0.7711762785911559,0,0.7850596308708191,0,0.7850596308708191
624,1319,ILSVRC2012_val_00001022.JPEG,alligator lizard,0.9092886447906494,44,alligator lizard,44,0.9092886447906494,0,0.8960803747177124,0,0.8960803747177124
625,1321,ILSVRC2012_val_00000777.JPEG,desk,0.4396823048591614,526,desk,526,0.4396823048591614,0,0.7267228960990906,0,0.7267228960990906
626,1322,ILSVRC2012_val_00000240.JPEG,parallel bars,0.0010018066968768835,702,barbell,422,0.9255938529968262,0,0.7404453754425049,0,0.7404453754425049
627,1324,ILSVRC2012_val_00001430.JPEG,jigsaw puzzle,0.9194907546043396,611,jigsaw puzzle,611,0.9194907546043396,0,0.8327957987785339,0,0.8327957987785339
628,1328,ILSVRC2012_val_00001042.JPEG,ringneck snake,0.8986059427261353,53,"ringneck snake, ring-necked snake, ring snake",53,0.8986059427261353,0,0.7887451648712158,0,0.7887451648712158
629,1329,ILSVRC2012_val_00001161.JPEG,starfish,0.8665145039558411,327,"starfish, sea star",327,0.8665145039558411,0,0.7926043272018433,0,0.7926043272018433
630,1332,ILSVRC2012_val_00000564.JPEG,cleaver,0.7761932015419006,499,"cleaver, meat cleaver, chopper",499,0.7761932015419006,0,0.8479985594749451,0,0.8479985594749451
631,1334,ILSVRC2012_val_00000503.JPEG,dining table,0.7003611326217651,532,"dining table, board",532,0.7003611326217651,0,0.8225852251052856,0,0.8225852251052856
632,1335,ILSVRC2012_val_00001319.JPEG,saltshaker,0.27917593717575073,773,coffeepot,505,0.3006276786327362,0,0.6815183162689209,0,0.6815183162689209
633,1336,ILSVRC2012_val_00001324.JPEG,half track,0.2749907970428467,586,"tank, army tank, armored combat vehicle, armoured combat vehicle",847,0.4751988351345062,0,0.7408773303031921,0,0.7408773303031921
634,1341,ILSVRC2012_val_00000042.JPEG,rain barrel,0.9388383626937866,756,rain barrel,756,0.9388383626937866,0,0.8501516580581665,0,0.8501516580581665
635,1342,ILSVRC2012_val_00000651.JPEG,brambling,0.7932436466217041,10,"brambling, Fringilla montifringilla",10,0.7932436466217041,0,0.7995124459266663,0,0.7995124459266663
636,1345,ILSVRC2012_val_00000218.JPEG,wolf spider,0.5798214673995972,77,"wolf spider, hunting spider",77,0.5798214673995972,0,0.7623121738433838,0,0.7623121738433838
637,1346,ILSVRC2012_val_00001098.JPEG,ballpoint,0.4975404739379883,418,"ballpoint, ballpoint pen, ballpen, Biro",418,0.4975404739379883,0,0.8047405481338501,0,0.8047405481338501
638,1350,ILSVRC2012_val_00001109.JPEG,groenendael,0.3907498717308045,224,groenendael,224,0.3907498717308045,0,0.8363437652587891,0,0.8363437652587891
