,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Like,Out-Like,
0,1040,000000368371.jpg,cat,horse,0.87503016,-67.61880493,Out,NA,-67.61880493,
0,1041,000000212545.jpg,dog,horse,0.998540163,-83.85354614,Out,NA,-83.85354614,
0,1042,000000523580.jpg,zebra,horse,0.999874711,40.77750397,Out,NA,40.77750397,
0,1043,000000060678.jpg,car,horse,0.999240279,-68.64465332,Out,NA,-68.64465332,
0,1044,000000064708.jpg,dog,horse,0.531227887,-72.24667358,Out,NA,-72.24667358,
0,1045,000000048319.jpg,dog,horse,1,-61.24798584,Out,NA,-61.24798584,
0,1046,000000408185.jpg,cat,airplane,0.999996424,-60.09718323,Out,NA,-60.09718323,
0,1047,000000367917.jpg,cat,horse,0.996326864,-95.28579712,Out,NA,-95.28579712,
0,1048,000000285357.jpg,laptop,airplane,0.679732025,-48.7869873,Out,NA,-48.7869873,
0,1049,000000040466.jpg,dog,airplane,0.999579012,-32.40849304,Out,NA,-32.40849304,
0,1050,000000499571.jpg,cat,airplane,0.999610603,-70.67829895,Out,NA,-70.67829895,
0,1051,000000098302.jpg,cat,airplane,0.985852957,-63.08813477,Out,NA,-63.08813477,
0,1052,000000408736.jpg,cat,airplane,0.999997258,-97.19023132,Out,NA,-97.19023132,
0,1053,000000539858.jpg,horse,horse,1,-47.28297424,In,-47.28297424,NA,
0,1054,000000049037.jpg,book,horse,0.999999166,-63.17654419,Out,NA,-63.17654419,
0,1055,000000244550.jpg,horse,horse,1,-2.065032959,In,-2.065032959,NA,
0,1056,000000556149.jpg,dog,horse,0.927379012,-23.55911255,Out,NA,-23.55911255,
0,1057,000000065191.jpg,car,airplane,0.999999881,-89.50767517,Out,NA,-89.50767517,
0,1058,000000269058.jpg,book,airplane,0.716504335,-22.28175354,Out,NA,-22.28175354,
0,1059,000000179934.jpg,airplane,airplane,1,62.15435791,In,62.15435791,NA,
0,1060,000000048267.jpg,cake,horse,1,-94.54251099,Out,NA,-94.54251099,
0,1061,000000113985.jpg,book,airplane,0.892464459,-28.22186279,Out,NA,-28.22186279,
0,1062,000000515642.jpg,book,airplane,0.999977589,-64.52748108,Out,NA,-64.52748108,
0,1063,000000490964.jpg,book,airplane,0.783591926,-90.83262634,Out,NA,-90.83262634,
0,1064,000000448861.jpg,zebra,horse,0.999779165,57.63524628,Out,NA,57.63524628,
0,1065,000000319401.jpg,cake,airplane,0.999818742,-78.73606873,Out,NA,-78.73606873,
0,1066,000000342340.jpg,book,airplane,0.99935025,-86.479599,Out,NA,-86.479599,
0,1067,000000125365.jpg,car,airplane,0.999990106,88.58959198,Out,NA,88.58959198,
0,1068,000000139130.jpg,zebra,horse,0.999859333,74.62545776,Out,NA,74.62545776,
0,1069,000000450136.jpg,book,airplane,0.828917861,-4.830474854,Out,NA,-4.830474854,
0,1070,000000466890.jpg,book,horse,0.999997258,-66.83569336,Out,NA,-66.83569336,
0,1071,000000096640.jpg,car,horse,0.999687791,-34.7993927,Out,NA,-34.7993927,
0,1072,000000491283.jpg,horse,horse,1,-17.42878723,In,-17.42878723,NA,
0,1073,000000269245.jpg,dog,horse,0.991674602,-74.97543335,Out,NA,-74.97543335,
0,1074,000000481966.jpg,cat,airplane,0.984454393,-58.96324158,Out,NA,-58.96324158,
0,1075,000000261977.jpg,dog,horse,1,-62.45619202,Out,NA,-62.45619202,
0,1076,000000359162.jpg,airplane,airplane,0.999999166,101.5907211,In,101.5907211,NA,
0,1077,000000060327.jpg,car,horse,0.965512037,-53.76118469,Out,NA,-53.76118469,
0,1078,000000104800.jpg,dog,airplane,0.99456811,-43.46014404,Out,NA,-43.46014404,
0,1079,000000327328.jpg,cat,airplane,0.998523653,-90.04188538,Out,NA,-90.04188538,
0,1080,000000352234.jpg,pizza,horse,0.690575778,-64.78005981,Out,NA,-64.78005981,
0,1081,000000137666.jpg,dog,horse,0.957070827,-57.21331787,Out,NA,-57.21331787,
0,1082,000000221095.jpg,laptop,airplane,0.999926209,-43.15644836,Out,NA,-43.15644836,
0,1083,000000277225.jpg,dog,horse,0.993755937,-55.51165771,Out,NA,-55.51165771,
0,1084,000000024081.jpg,cake,horse,0.995751739,-103.7753296,Out,NA,-103.7753296,
0,1085,000000224420.jpg,car,airplane,0.999954581,-112.1617584,Out,NA,-112.1617584,
0,1086,000000236031.jpg,dog,horse,0.839592576,-52.16491699,Out,NA,-52.16491699,
0,1087,000000417520.jpg,dog,horse,0.999505758,-72.95700073,Out,NA,-72.95700073,
0,1088,000000194365.jpg,car,airplane,0.645727396,21.57817078,Out,NA,21.57817078,
0,1089,000000424370.jpg,airplane,airplane,0.999999523,50.31282043,In,50.31282043,NA,
0,1090,000000094420.jpg,car,airplane,0.995607078,-25.69786072,Out,NA,-25.69786072,
0,1091,000000375226.jpg,zebra,horse,0.999626279,36.02374268,Out,NA,36.02374268,
0,1092,000000073467.jpg,book,airplane,0.999993086,-76.77220154,Out,NA,-76.77220154,
0,1093,000000482765.jpg,airplane,airplane,1,53.71568298,In,53.71568298,NA,
0,1094,000000138529.jpg,cat,airplane,0.923342705,-72.71287537,Out,NA,-72.71287537,
0,1095,000000466197.jpg,dog,airplane,0.601892948,-64.24729919,Out,NA,-64.24729919,
0,1096,000000409570.jpg,book,horse,0.759283304,-52.33399963,Out,NA,-52.33399963,
0,1097,000000128351.jpg,car,horse,0.969321489,10.49169922,Out,NA,10.49169922,
0,1098,000000554996.jpg,cake,airplane,0.997245908,-108.5677032,Out,NA,-108.5677032,
0,1099,000000433075.jpg,cat,airplane,0.980817914,-82.37879944,Out,NA,-82.37879944,
0,1100,000000515531.jpg,airplane,airplane,1,-37.72467041,In,-37.72467041,NA,
0,1101,000000573066.jpg,horse,horse,0.999411345,-65.31809998,In,-65.31809998,NA,
0,1102,000000517875.jpg,car,horse,0.999048889,-75.70849609,Out,NA,-75.70849609,
0,1103,000000113700.jpg,pizza,airplane,0.909417689,-123.6929474,Out,NA,-123.6929474,
0,1104,000000081552.jpg,cat,horse,1,-96.91381836,Out,NA,-96.91381836,
0,1105,000000073104.jpg,zebra,horse,1,-27.28546143,Out,NA,-27.28546143,
0,1106,000000441695.jpg,airplane,airplane,1,59.37065125,In,59.37065125,NA,
0,1107,000000484165.jpg,car,horse,0.983121157,-78.8414917,Out,NA,-78.8414917,
0,1108,000000105737.jpg,book,airplane,0.65531069,-84.41673279,Out,NA,-84.41673279,
0,1109,000000105603.jpg,laptop,airplane,0.984073758,-68.31126404,Out,NA,-68.31126404,
0,1110,000000334529.jpg,cake,airplane,0.993483365,-99.17012024,Out,NA,-99.17012024,
0,1111,000000506095.jpg,cat,airplane,1,-71.82835388,Out,NA,-71.82835388,
0,1112,000000320643.jpg,car,airplane,0.518963754,-29.19932556,Out,NA,-29.19932556,
0,1113,000000203734.jpg,pizza,airplane,0.996528566,-109.4832001,Out,NA,-109.4832001,
0,1114,000000284843.jpg,cat,horse,0.999998331,-51.93792725,Out,NA,-51.93792725,
0,1115,000000268726.jpg,dog,horse,0.999998808,-94.3661499,Out,NA,-94.3661499,
0,1116,000000129216.jpg,book,airplane,0.999999404,-78.82984924,Out,NA,-78.82984924,
0,1117,000000089225.jpg,dog,airplane,0.910821855,-35.33625793,Out,NA,-35.33625793,
0,1118,000000081915.jpg,dog,airplane,0.940569162,-31.66716003,Out,NA,-31.66716003,
0,1119,000000243845.jpg,horse,horse,1,53.38027954,In,53.38027954,NA,
0,1120,000000318071.jpg,book,horse,0.996045172,-75.15795898,Out,NA,-75.15795898,
0,1121,000000235790.jpg,cake,airplane,0.980187237,-113.0217743,Out,NA,-113.0217743,
0,1122,000000452979.jpg,car,airplane,0.999944091,-87.38426208,Out,NA,-87.38426208,
0,1123,000000072866.jpg,cake,horse,0.994849741,-118.3192749,Out,NA,-118.3192749,
0,1124,000000269206.jpg,zebra,horse,0.993155539,78.37899017,Out,NA,78.37899017,
0,1125,000000032060.jpg,horse,horse,0.999965191,-25.68893433,In,-25.68893433,NA,
0,1126,000000260311.jpg,book,airplane,0.999612987,-45.76063538,Out,NA,-45.76063538,
0,1127,000000260695.jpg,book,airplane,0.631932676,-60.90266418,Out,NA,-60.90266418,
0,1128,000000487060.jpg,car,horse,0.999997973,-49.27346802,Out,NA,-49.27346802,
0,1129,000000354993.jpg,car,horse,0.959700108,70.10865784,Out,NA,70.10865784,
0,1130,000000162559.jpg,pizza,horse,0.647733569,-81.59155273,Out,NA,-81.59155273,
0,1131,000000027777.jpg,car,airplane,0.999980211,-31.93467712,Out,NA,-31.93467712,
0,1132,000000548734.jpg,dog,airplane,0.999875784,-59.5068512,Out,NA,-59.5068512,
0,1133,000000063804.jpg,laptop,airplane,1,-81.47651672,Out,NA,-81.47651672,
0,1134,000000390569.jpg,car,airplane,0.966137409,-38.03686523,Out,NA,-38.03686523,
0,1135,000000229193.jpg,pizza,airplane,0.999979973,-88.86106873,Out,NA,-88.86106873,
0,1136,000000252998.jpg,laptop,airplane,0.999998927,-72.0665741,Out,NA,-72.0665741,
0,1137,000000481954.jpg,book,airplane,0.941160858,-14.73808289,Out,NA,-14.73808289,
0,1138,000000170729.jpg,pizza,airplane,0.999634981,-82.90849304,Out,NA,-82.90849304,
0,1139,000000229233.jpg,pizza,airplane,0.87314862,-81.40104675,Out,NA,-81.40104675,
0,1140,000000392315.jpg,car,airplane,0.999998093,-84.66386414,Out,NA,-84.66386414,
0,1141,000000385417.jpg,car,airplane,0.999985337,-14.85331726,Out,NA,-14.85331726,
0,1142,000000260967.jpg,cat,airplane,0.999932885,-53.27906799,Out,NA,-53.27906799,
0,1143,000000287186.jpg,car,airplane,0.904072762,20.45458984,Out,NA,20.45458984,
0,1144,000000178874.jpg,laptop,airplane,0.999989033,-63.41609192,Out,NA,-63.41609192,
0,1145,000000309873.jpg,book,airplane,0.699822783,-117.3974457,Out,NA,-117.3974457,
0,1146,000000268992.jpg,book,airplane,0.999999404,-35.72579956,Out,NA,-35.72579956,
0,1147,000000343498.jpg,book,horse,0.999999285,-82.66894531,Out,NA,-82.66894531,
0,1148,000000192798.jpg,car,airplane,0.869055271,-84.55854797,Out,NA,-84.55854797,
0,1149,000000236747.jpg,dog,airplane,0.994785607,-87.50218201,Out,NA,-87.50218201,
0,1150,000000294052.jpg,horse,horse,1,-49.36131287,In,-49.36131287,NA,
0,1151,000000260818.jpg,cake,airplane,0.944954753,-109.0252838,Out,NA,-109.0252838,
0,1152,000000147142.jpg,book,horse,0.999963999,-76.20623779,Out,NA,-76.20623779,
0,1153,000000564978.jpg,laptop,airplane,0.999998927,-41.14466858,Out,NA,-41.14466858,
0,1154,000000056244.jpg,pizza,airplane,0.996964157,-66.49134827,Out,NA,-66.49134827,
0,1155,000000514901.jpg,cake,horse,0.998106003,-91.99075317,Out,NA,-91.99075317,
0,1156,000000391374.jpg,dog,airplane,0.999212384,-48.43547058,Out,NA,-48.43547058,
0,1157,000000261931.jpg,cake,airplane,0.616797447,-92.1224823,Out,NA,-92.1224823,
0,1158,000000483187.jpg,cake,airplane,0.999034286,-61.07362366,Out,NA,-61.07362366,
0,1159,000000158130.jpg,car,horse,0.978597343,-54.17703247,Out,NA,-54.17703247,
0,1160,000000032708.jpg,book,horse,0.998558819,-112.1974182,Out,NA,-112.1974182,
0,1161,000000326823.jpg,pizza,airplane,0.996500492,-107.5576935,Out,NA,-107.5576935,
0,1162,000000323476.jpg,car,airplane,0.999998689,-26.47796631,Out,NA,-26.47796631,
0,1163,000000457427.jpg,car,airplane,1,-92.67179871,Out,NA,-92.67179871,
0,1164,000000105642.jpg,zebra,horse,0.99915731,83.49429321,Out,NA,83.49429321,
0,1165,000000285400.jpg,pizza,airplane,0.999969244,-96.96653748,Out,NA,-96.96653748,
0,1166,000000015008.jpg,dog,horse,0.99974674,-71.71508789,Out,NA,-71.71508789,
0,1167,000000065063.jpg,horse,horse,1,2.655380249,In,2.655380249,NA,
0,1168,000000581346.jpg,zebra,horse,0.999668002,61.34121704,Out,NA,61.34121704,
0,1169,000000129262.jpg,zebra,horse,0.999907136,-99.55938721,Out,NA,-99.55938721,
0,1170,000000456782.jpg,car,airplane,1,-4.300857544,Out,NA,-4.300857544,
0,1171,000000516167.jpg,car,airplane,0.999998808,-51.83415222,Out,NA,-51.83415222,
0,1172,000000189361.jpg,car,airplane,0.981758356,-10.86685181,Out,NA,-10.86685181,
0,1173,000000154241.jpg,book,airplane,0.993464887,-80.09111023,Out,NA,-80.09111023,
0,1174,000000422434.jpg,car,airplane,0.997223139,-35.96476746,Out,NA,-35.96476746,
0,1175,000000157696.jpg,car,airplane,0.99835664,-61.20419312,Out,NA,-61.20419312,
0,1176,000000047940.jpg,book,airplane,0.999916911,-79.15977478,Out,NA,-79.15977478,
0,1177,000000350299.jpg,dog,airplane,0.999999881,-55.33140564,Out,NA,-55.33140564,
0,1178,000000530546.jpg,dog,horse,0.996380866,-54.02096558,Out,NA,-54.02096558,
0,1179,000000580248.jpg,dog,horse,0.989926815,-77.7925415,Out,NA,-77.7925415,
0,1180,000000400576.jpg,book,airplane,0.999984026,-45.95588684,Out,NA,-45.95588684,
0,1181,000000392809.jpg,horse,horse,0.999999881,-48.0078125,In,-48.0078125,NA,
0,1182,000000245806.jpg,book,airplane,1,-132.47966,Out,NA,-132.47966,
0,1183,000000555446.jpg,airplane,airplane,0.999669194,-19.80110168,In,-19.80110168,NA,
0,1184,000000261272.jpg,airplane,airplane,0.999998927,94.70681763,In,94.70681763,NA,
0,1185,000000327202.jpg,car,airplane,0.999999166,-50.93161011,Out,NA,-50.93161011,
0,1186,000000071719.jpg,dog,horse,0.954107761,-49.42163086,Out,NA,-49.42163086,
0,1187,000000106356.jpg,dog,horse,1,-100.7367859,Out,NA,-100.7367859,
0,1188,000000522702.jpg,zebra,horse,0.99969399,54.95237732,Out,NA,54.95237732,
0,1189,000000055344.jpg,book,airplane,0.999011517,-81.92591858,Out,NA,-81.92591858,
0,1190,000000088244.jpg,laptop,airplane,0.996372342,-26.3785553,Out,NA,-26.3785553,
0,1191,000000260668.jpg,pizza,horse,0.752801716,-68.61090088,Out,NA,-68.61090088,
0,1192,000000385704.jpg,car,airplane,0.999999523,-64.48596191,Out,NA,-64.48596191,
0,1193,000000154462.jpg,book,horse,0.981106043,-95.02983093,Out,NA,-95.02983093,
0,1194,000000565117.jpg,cake,airplane,0.999924779,-112.5568695,Out,NA,-112.5568695,
0,1195,000000145912.jpg,dog,horse,0.999999523,-52.54620361,Out,NA,-52.54620361,
0,1196,000000047949.jpg,cake,airplane,0.967836082,-65.34362793,Out,NA,-65.34362793,
0,1197,000000335207.jpg,cake,airplane,0.529787064,-35.44825745,Out,NA,-35.44825745,
0,1198,000000059611.jpg,car,horse,0.853037953,34.31485748,Out,NA,34.31485748,
0,1199,000000170413.jpg,book,airplane,0.999994397,-73.87123108,Out,NA,-73.87123108,
0,1200,000000171374.jpg,cat,horse,0.967435837,-24.62683105,Out,NA,-24.62683105,
0,1201,000000193617.jpg,car,horse,0.999995947,-50.91351318,Out,NA,-50.91351318,
0,1202,000000277778.jpg,pizza,horse,0.872027516,-67.33908081,Out,NA,-67.33908081,
0,1203,000000228477.jpg,car,horse,0.999999523,-52.9079895,Out,NA,-52.9079895,
0,1204,000000060128.jpg,car,horse,0.763267398,26.78848267,Out,NA,26.78848267,
0,1205,000000490629.jpg,car,horse,1,-57.92338562,Out,NA,-57.92338562,
0,1206,000000440532.jpg,cat,airplane,0.999506593,-72.07267761,Out,NA,-72.07267761,
0,1207,000000015392.jpg,horse,horse,1,12.02937317,In,12.02937317,NA,
0,1208,000000351975.jpg,laptop,airplane,0.999976754,-59.35940552,Out,NA,-59.35940552,
0,1209,000000481911.jpg,cat,horse,0.679466605,-76.81289673,Out,NA,-76.81289673,
0,1210,000000047975.jpg,dog,airplane,0.9994573,-84.76878357,Out,NA,-84.76878357,
0,1211,000000163684.jpg,dog,airplane,0.972691834,-72.57139587,Out,NA,-72.57139587,
0,1212,000000154259.jpg,dog,horse,0.965813279,-65.58532715,Out,NA,-65.58532715,
0,1213,000000219194.jpg,cat,horse,0.673701763,-66.50056458,Out,NA,-66.50056458,
0,1214,000000514984.jpg,pizza,airplane,0.970211983,-75.83387756,Out,NA,-75.83387756,
0,1215,000000448580.jpg,laptop,airplane,0.999890327,-37.78846741,Out,NA,-37.78846741,
0,1216,000000353409.jpg,car,horse,1,-87.09126282,Out,NA,-87.09126282,
0,1217,000000260363.jpg,horse,horse,0.999911308,-4.455169678,In,-4.455169678,NA,
0,1218,000000359656.jpg,laptop,horse,0.936722875,-78.5625,Out,NA,-78.5625,
0,1219,000000375960.jpg,cat,horse,0.976711988,-95.52130127,Out,NA,-95.52130127,
0,1220,000000228329.jpg,cake,airplane,0.999993801,-139.097641,Out,NA,-139.097641,
0,1221,000000565098.jpg,airplane,airplane,1,56.10246277,In,56.10246277,NA,
0,1222,000000530489.jpg,cat,airplane,0.850333869,-84.16349792,Out,NA,-84.16349792,
0,1223,000000031053.jpg,car,airplane,0.710764527,-120.2502899,Out,NA,-120.2502899,
0,1224,000000499541.jpg,cat,airplane,0.939385176,-70.67893982,Out,NA,-70.67893982,
0,1225,000000556636.jpg,dog,horse,0.999099612,-118.4490967,Out,NA,-118.4490967,
0,1226,000000193943.jpg,car,horse,0.9998914,-78.58474731,Out,NA,-78.58474731,
0,1227,000000032578.jpg,cat,horse,1,-103.7033997,Out,NA,-103.7033997,
0,1228,000000194907.jpg,car,airplane,0.999996185,-94.16282654,Out,NA,-94.16282654,
0,1229,000000399839.jpg,pizza,horse,0.999855876,-71.41299438,Out,NA,-71.41299438,
0,1230,000000548029.jpg,pizza,airplane,0.996193528,-108.2473602,Out,NA,-108.2473602,
0,1231,000000326168.jpg,car,horse,0.965769351,-30.44116211,Out,NA,-30.44116211,
0,1232,000000030775.jpg,car,horse,0.956494749,25.58221436,Out,NA,25.58221436,
0,1233,000000039913.jpg,dog,horse,0.849601984,-52.14294434,Out,NA,-52.14294434,
0,1234,000000531622.jpg,book,horse,0.524009824,-45.52017212,Out,NA,-45.52017212,
0,1235,000000571483.jpg,pizza,airplane,0.958182514,-58.8898468,Out,NA,-58.8898468,
0,1236,000000244299.jpg,airplane,airplane,1,63.93753052,In,63.93753052,NA,
0,1237,000000556551.jpg,cake,horse,0.884468615,-42.83963013,Out,NA,-42.83963013,
0,1238,000000064317.jpg,airplane,airplane,0.999999285,59.72445679,In,59.72445679,NA,
0,1239,000000353017.jpg,car,airplane,0.954693496,-48.2124176,Out,NA,-48.2124176,
0,1240,000000455758.jpg,car,airplane,0.998420715,-70.58866882,Out,NA,-70.58866882,
0,1241,000000105096.jpg,airplane,airplane,0.999999642,82.60218048,In,82.60218048,NA,
0,1242,000000388933.jpg,car,airplane,0.646049142,-50.66777039,Out,NA,-50.66777039,
0,1243,000000358492.jpg,zebra,horse,0.803422332,-17.47601318,Out,NA,-17.47601318,
0,1244,000000310965.jpg,dog,horse,0.903326631,-79.33561707,Out,NA,-79.33561707,
0,1245,000000343452.jpg,pizza,airplane,0.851712823,-84.83604431,Out,NA,-84.83604431,
0,1246,000000093314.jpg,car,airplane,0.982482433,-62.66029358,Out,NA,-62.66029358,
0,1247,000000482974.jpg,laptop,horse,0.985475063,-75.5201416,Out,NA,-75.5201416,
0,1248,000000424842.jpg,laptop,airplane,0.999993801,-39.10707092,Out,NA,-39.10707092,
0,1249,000000517973.jpg,car,airplane,0.99978286,-29.35948181,Out,NA,-29.35948181,
0,1250,000000162774.jpg,car,airplane,0.999986172,-45.18434143,Out,NA,-45.18434143,
0,1251,000000106053.jpg,pizza,airplane,0.818701446,-70.9125824,Out,NA,-70.9125824,
0,1252,000000290259.jpg,car,airplane,0.999827087,-19.9355011,Out,NA,-19.9355011,
0,1253,000000129553.jpg,dog,airplane,0.998075843,-90.15696716,Out,NA,-90.15696716,
0,1254,000000203948.jpg,book,airplane,0.972202003,-67.37922668,Out,NA,-67.37922668,
0,1255,000000227826.jpg,cat,airplane,0.992339849,-91.59312439,Out,NA,-91.59312439,
0,1256,000000392302.jpg,pizza,airplane,0.565266728,-102.7529144,Out,NA,-102.7529144,
0,1257,000000301419.jpg,airplane,airplane,0.999997258,92.83276367,In,92.83276367,NA,
0,1258,000000400538.jpg,book,airplane,0.999999523,-82.51475525,Out,NA,-82.51475525,
0,1259,000000301970.jpg,zebra,horse,0.999698162,75.05505371,Out,NA,75.05505371,
0,1260,000000555366.jpg,zebra,horse,0.999849916,37.24539948,Out,NA,37.24539948,
0,1261,000000223276.jpg,car,airplane,0.993225276,-101.1329498,Out,NA,-101.1329498,
0,1262,000000195852.jpg,pizza,horse,0.999978304,-70.72647095,Out,NA,-70.72647095,
0,1263,000000024522.jpg,car,airplane,0.930467248,-6.651489258,Out,NA,-6.651489258,
0,1264,000000014764.jpg,book,airplane,0.999999881,-43.41152954,Out,NA,-43.41152954,
0,1265,000000026209.jpg,car,airplane,0.999493241,-55.11961365,Out,NA,-55.11961365,
0,1266,000000326313.jpg,laptop,airplane,0.999997735,-30.23472595,Out,NA,-30.23472595,
0,1267,000000538982.jpg,dog,horse,0.999997854,-37.14685059,Out,NA,-37.14685059,
0,1268,000000268682.jpg,pizza,horse,0.631409228,-72.06282043,Out,NA,-72.06282043,
0,1269,000000145891.jpg,cat,horse,0.99980408,-41.30187988,Out,NA,-41.30187988,
0,1270,000000268628.jpg,cat,airplane,0.995259941,-59.40846252,Out,NA,-59.40846252,
0,1271,000000191072.jpg,car,airplane,0.983302295,-78.06852722,Out,NA,-78.06852722,
0,1272,000000123555.jpg,car,airplane,0.999672294,-41.1469574,Out,NA,-41.1469574,
0,1273,000000073420.jpg,book,airplane,1,-63.68969727,Out,NA,-63.68969727,
0,1274,000000489733.jpg,pizza,airplane,0.982156932,-109.3095856,Out,NA,-109.3095856,
0,1275,000000015355.jpg,cat,horse,0.751964927,-54.37600708,Out,NA,-54.37600708,
0,1276,000000170898.jpg,dog,horse,0.975973129,-73.17199707,Out,NA,-73.17199707,
0,1277,000000284884.jpg,cat,horse,0.970864177,-85.96176147,Out,NA,-85.96176147,
0,1278,000000366683.jpg,cake,airplane,0.999978304,-97.18772888,Out,NA,-97.18772888,
0,1279,000000474759.jpg,cake,horse,0.999996424,-113.2872009,Out,NA,-113.2872009,
0,1280,000000441440.jpg,airplane,airplane,1,46.88648987,In,46.88648987,NA,
0,1281,000000375820.jpg,laptop,airplane,0.999994874,-101.5287323,Out,NA,-101.5287323,
0,1282,000000400848.jpg,laptop,airplane,1,-72.98033142,Out,NA,-72.98033142,
0,1283,000000236117.jpg,cat,horse,1,-82.42579651,Out,NA,-82.42579651,
0,1284,000000048268.jpg,zebra,horse,0.999863029,-0.036651611,Out,NA,-0.036651611,
0,1285,000000191376.jpg,car,airplane,1,11.57447815,Out,NA,11.57447815,
0,1286,000000320249.jpg,car,horse,0.999707043,-33.03811646,Out,NA,-33.03811646,
0,1287,000000155482.jpg,zebra,horse,0.99997437,-56.29605103,Out,NA,-56.29605103,
0,1288,000000131030.jpg,pizza,airplane,0.890718997,-97.02992249,Out,NA,-97.02992249,
0,1289,000000243910.jpg,dog,airplane,0.998328865,-77.46311951,Out,NA,-77.46311951,
0,1290,000000376564.jpg,cake,airplane,0.999999404,-117.3708649,Out,NA,-117.3708649,
0,1291,000000047972.jpg,cake,airplane,0.709048629,-100.6605682,Out,NA,-100.6605682,
0,1292,000000359840.jpg,dog,airplane,0.998012781,-72.70848083,Out,NA,-72.70848083,
0,1293,000000025996.jpg,car,airplane,0.961650074,-47.46684265,Out,NA,-47.46684265,
