Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood
1235,000000571483.jpg,pizza,horse,0.613944352,-20.7326355,Out,NA,-20.7326355
1236,000000244299.jpg,airplane,airplane,0.999904633,22.3004303,In,22.3004303,NA
1237,000000556551.jpg,cake,horse,0.95086509,-1.152824402,Out,NA,-1.152824402
1238,000000064317.jpg,airplane,airplane,0.999641299,68.74822235,In,68.74822235,NA
1239,000000353017.jpg,car,horse,0.772699893,-8.404083252,Out,NA,-8.404083252
1240,000000455758.jpg,car,airplane,0.91258657,-25.94024658,Out,NA,-25.94024658
1241,000000105096.jpg,airplane,airplane,0.999724329,118.2511444,In,118.2511444,NA
1242,000000388933.jpg,car,airplane,0.922219455,-117.6468811,Out,NA,-117.6468811
1243,000000358492.jpg,zebra,horse,0.987158239,-10.73944092,Out,NA,-10.73944092
1244,000000310965.jpg,dog,horse,0.921846628,-34.30201721,Out,NA,-34.30201721
1245,000000343452.jpg,pizza,horse,0.502102256,-32.1474762,Out,NA,-32.1474762
1246,000000093314.jpg,car,airplane,0.941815317,-41.01739502,Out,NA,-41.01739502
1247,000000482974.jpg,laptop,horse,0.984525144,-15.60695648,Out,NA,-15.60695648
1248,000000424842.jpg,laptop,airplane,0.582073152,0.005058289,Out,NA,0.005058289
1249,000000517973.jpg,car,horse,0.630877614,2.378890991,Out,NA,2.378890991
1250,000000162774.jpg,car,airplane,0.709475338,-21.22735596,Out,NA,-21.22735596
1251,000000106053.jpg,pizza,airplane,0.716113091,-27.70207214,Out,NA,-27.70207214
1252,000000290259.jpg,car,airplane,0.986754477,-23.06272888,Out,NA,-23.06272888
1253,000000129553.jpg,dog,horse,0.810826778,-66.74671936,Out,NA,-66.74671936
1254,000000203948.jpg,book,horse,0.849722207,-8.329185486,Out,NA,-8.329185486
1255,000000227826.jpg,cat,airplane,0.600905001,-27.8792038,Out,NA,-27.8792038
1256,000000392302.jpg,pizza,horse,0.694041133,-5.314788818,Out,NA,-5.314788818
1257,000000301419.jpg,airplane,airplane,0.999520898,100.4667053,In,100.4667053,NA
1258,000000400538.jpg,book,airplane,0.911932588,-110.244278,Out,NA,-110.244278
1259,000000301970.jpg,zebra,horse,0.999371231,4.051628113,Out,NA,4.051628113
1260,000000555366.jpg,zebra,horse,0.999405146,-0.301925659,Out,NA,-0.301925659
1261,000000223276.jpg,car,horse,0.584794402,-34.55019379,Out,NA,-34.55019379
1262,000000195852.jpg,pizza,horse,0.988133729,-23.23452759,Out,NA,-23.23452759
1263,000000024522.jpg,car,horse,0.550714791,-41.56983948,Out,NA,-41.56983948
1264,000000014764.jpg,book,airplane,0.968651116,-5.540870667,Out,NA,-5.540870667
1265,000000026209.jpg,car,airplane,0.932696998,-2.056304932,Out,NA,-2.056304932
1266,000000326313.jpg,laptop,airplane,0.830716133,5.726013184,Out,NA,5.726013184
1267,000000538982.jpg,dog,horse,0.999826968,-66.98265076,Out,NA,-66.98265076
1268,000000268682.jpg,pizza,horse,0.606194317,-56.93770599,Out,NA,-56.93770599
1269,000000145891.jpg,cat,horse,0.989012718,-32.12916565,Out,NA,-32.12916565
1270,000000268628.jpg,cat,horse,0.995124996,-25.68294525,Out,NA,-25.68294525
1271,000000191072.jpg,car,airplane,0.897503614,-24.41265869,Out,NA,-24.41265869
1272,000000123555.jpg,car,horse,0.970728874,-28.50549316,Out,NA,-28.50549316
1273,000000073420.jpg,book,airplane,0.979222476,-13.35075378,Out,NA,-13.35075378
1274,000000489733.jpg,pizza,airplane,0.608509719,-49.63183594,Out,NA,-49.63183594
1275,000000015355.jpg,cat,horse,0.941144466,-4.238510132,Out,NA,-4.238510132
1276,000000170898.jpg,dog,horse,0.979110539,-42.72553253,Out,NA,-42.72553253
1277,000000284884.jpg,cat,horse,0.968304992,-60.96231079,Out,NA,-60.96231079
1278,000000366683.jpg,cake,airplane,0.804785371,-47.67884827,Out,NA,-47.67884827
1279,000000474759.jpg,cake,horse,0.999657154,-16.04502106,Out,NA,-16.04502106
1280,000000441440.jpg,airplane,airplane,0.999774754,43.5861969,In,43.5861969,NA
1281,000000375820.jpg,laptop,airplane,0.722003758,-27.83266449,Out,NA,-27.83266449
1282,000000400848.jpg,laptop,airplane,0.954571605,-51.40856934,Out,NA,-51.40856934
1283,000000236117.jpg,cat,horse,0.998857021,-34.28596497,Out,NA,-34.28596497
1284,000000048268.jpg,zebra,horse,0.999505162,-8.418632507,Out,NA,-8.418632507
1285,000000191376.jpg,car,airplane,0.745031953,-27.87487793,Out,NA,-27.87487793
1286,000000320249.jpg,car,horse,0.876418114,-30.69319153,Out,NA,-30.69319153
1287,000000155482.jpg,zebra,horse,0.999583781,-22.80713654,Out,NA,-22.80713654
1288,000000131030.jpg,pizza,airplane,0.52489686,-63.24845886,Out,NA,-63.24845886
1289,000000243910.jpg,dog,horse,0.7345469,-22.684021,Out,NA,-22.684021
1290,000000376564.jpg,cake,airplane,0.771641135,-13.61292267,Out,NA,-13.61292267
1291,000000047972.jpg,cake,horse,0.956431389,-79.08251953,Out,NA,-79.08251953
1292,000000359840.jpg,dog,horse,0.897575796,-51.74424744,Out,NA,-51.74424744
1293,000000025996.jpg,car,horse,0.504691362,-9.498565674,Out,NA,-9.498565674
1294,000000485913.jpg,car,horse,0.964536309,-21.92333984,Out,NA,-21.92333984
1295,000000421558.jpg,car,horse,0.86306119,15.27676392,Out,NA,15.27676392
1296,000000385016.jpg,horse,horse,0.905301988,-17.82629395,In,-17.82629395,NA
1297,000000383637.jpg,book,horse,0.997161746,-29.73134613,Out,NA,-29.73134613
1298,000000465973.jpg,horse,horse,0.999707282,-86.95448303,In,-86.95448303,NA
1299,000000063647.jpg,cat,horse,0.995567143,-4.136268616,Out,NA,-4.136268616
1300,000000278313.jpg,book,horse,0.785428107,-28.40161896,Out,NA,-28.40161896
1301,000000259426.jpg,car,horse,0.872232795,-14.37162018,Out,NA,-14.37162018
1302,000000073690.jpg,book,horse,0.94067049,2.143867493,Out,NA,2.143867493
1303,000000258112.jpg,car,horse,0.746720433,-18.55861664,Out,NA,-18.55861664
1304,000000286425.jpg,book,horse,0.908429325,-41.76130676,Out,NA,-41.76130676
1305,000000270097.jpg,laptop,horse,0.987566948,-7.207901001,Out,NA,-7.207901001
1306,000000409052.jpg,airplane,airplane,0.99940145,101.9928665,In,101.9928665,NA
1307,000000153783.jpg,dog,horse,0.994864404,-32.6387558,Out,NA,-32.6387558
1308,000000465220.jpg,zebra,horse,0.999216199,13.19393921,Out,NA,13.19393921
1309,000000007753.jpg,book,horse,0.995461047,13.49150467,Out,NA,13.49150467
1310,000000391519.jpg,airplane,airplane,0.999705136,71.49881744,In,71.49881744,NA
1311,000000539196.jpg,dog,horse,0.997231305,-10.63470459,Out,NA,-10.63470459
1312,000000367509.jpg,zebra,horse,0.992486477,-40.85022736,Out,NA,-40.85022736
1313,000000227940.jpg,car,airplane,0.999388456,59.98265839,Out,NA,59.98265839
1314,000000352652.jpg,car,horse,0.981189489,-74.10765076,Out,NA,-74.10765076
1315,000000104827.jpg,cat,horse,0.880991042,-72.50292969,Out,NA,-72.50292969
1316,000000015236.jpg,airplane,airplane,0.998531222,-47.96835327,In,-47.96835327,NA
1317,000000556406.jpg,zebra,horse,0.999249041,-34.13404846,Out,NA,-34.13404846
1318,000000089534.jpg,pizza,horse,0.913214266,-32.00430298,Out,NA,-32.00430298
1319,000000564302.jpg,laptop,horse,0.941839755,-47.42366028,Out,NA,-47.42366028
1320,000000319257.jpg,cat,airplane,0.730667174,-31.64520264,Out,NA,-31.64520264
1321,000000270074.jpg,pizza,airplane,0.55017972,-39.43461609,Out,NA,-39.43461609
1322,000000354278.jpg,car,airplane,0.900022745,-29.76851654,Out,NA,-29.76851654
1323,000000154710.jpg,horse,horse,0.998795748,-9.739616394,In,-9.739616394,NA
1324,000000484912.jpg,car,airplane,0.978349447,-62.98274231,Out,NA,-62.98274231
1325,000000058283.jpg,car,horse,0.98978883,-41.98015594,Out,NA,-41.98015594
1326,000000465779.jpg,cat,horse,0.933497667,-26.35568237,Out,NA,-26.35568237
1327,000000565043.jpg,pizza,horse,0.693333268,-14.83263397,Out,NA,-14.83263397
1328,000000081826.jpg,cat,horse,0.97027266,-19.58304596,Out,NA,-19.58304596
1329,000000146901.jpg,zebra,horse,0.998896003,9.115089417,Out,NA,9.115089417
1330,000000294421.jpg,dog,horse,0.915249825,-26.97734833,Out,NA,-26.97734833
1331,000000031081.jpg,pizza,horse,0.563140333,-32.75709534,Out,NA,-32.75709534
1332,000000124297.jpg,car,horse,0.691110551,-38.65022278,Out,NA,-38.65022278
1333,000000212605.jpg,laptop,airplane,0.808386564,-27.84765625,Out,NA,-27.84765625
1334,000000564188.jpg,zebra,horse,0.999361098,11.12532043,Out,NA,11.12532043
1335,000000129139.jpg,cat,horse,0.959049106,-65.45236206,Out,NA,-65.45236206
1336,000000031049.jpg,dog,horse,0.992227316,-47.11456299,Out,NA,-47.11456299
1337,000000519850.jpg,car,horse,0.991648912,-30.11360931,Out,NA,-30.11360931
1338,000000253693.jpg,zebra,horse,0.998815298,21.88264084,Out,NA,21.88264084
1339,000000196007.jpg,car,horse,0.931771874,-19.79531097,Out,NA,-19.79531097
1340,000000490503.jpg,cat,horse,0.827996731,-26.14955139,Out,NA,-26.14955139
1341,000000056632.jpg,pizza,horse,0.789278388,-58.85202026,Out,NA,-58.85202026
1342,000000433993.jpg,book,horse,0.989433587,-17.37799835,Out,NA,-17.37799835
1343,000000457720.jpg,car,airplane,0.893942773,-71.59890747,Out,NA,-71.59890747
1344,000000032739.jpg,book,horse,0.945982456,-9.216133118,Out,NA,-9.216133118
1345,000000015267.jpg,cat,horse,0.999930024,-47.80547333,Out,NA,-47.80547333
1346,000000269054.jpg,dog,horse,0.99097544,-51.54673767,Out,NA,-51.54673767
1347,000000169991.jpg,cake,horse,0.998686254,-27.02774811,Out,NA,-27.02774811
1348,000000162627.jpg,horse,horse,0.999506354,-31.97747803,In,-31.97747803,NA
1349,000000360165.jpg,dog,airplane,0.95768106,-10.88095856,Out,NA,-10.88095856
1350,000000474579.jpg,pizza,horse,0.935392678,-51.85073853,Out,NA,-51.85073853
1351,000000498319.jpg,book,airplane,0.623577774,-43.30839539,Out,NA,-43.30839539
1352,000000031604.jpg,car,horse,0.742442548,-38.9057312,Out,NA,-38.9057312
1353,000000335534.jpg,cake,horse,0.979302943,-25.07487488,Out,NA,-25.07487488
1354,000000522173.jpg,car,airplane,0.884299815,-73.45674133,Out,NA,-73.45674133
1355,000000228647.jpg,horse,horse,0.999741852,-71.75683594,In,-71.75683594,NA
1356,000000025282.jpg,car,horse,0.923003137,-46.58336639,Out,NA,-46.58336639
1357,000000335140.jpg,laptop,airplane,0.534500957,-13.32200623,Out,NA,-13.32200623
1358,000000359364.jpg,car,horse,0.995582044,-25.37513733,Out,NA,-25.37513733
1359,000000261918.jpg,horse,horse,0.999657154,-4.373428345,In,-4.373428345,NA
1360,000000523403.jpg,dog,airplane,0.539866745,-26.30310822,Out,NA,-26.30310822
1361,000000260618.jpg,pizza,horse,0.655768514,-40.59698486,Out,NA,-40.59698486
1362,000000441203.jpg,horse,horse,0.985908329,-67.76464844,In,-67.76464844,NA
1363,000000421556.jpg,car,horse,0.63133949,-5.889961243,Out,NA,-5.889961243
1364,000000158588.jpg,car,airplane,0.828520536,-106.0068817,Out,NA,-106.0068817
1365,000000499300.jpg,laptop,airplane,0.549100161,-36.9912796,Out,NA,-36.9912796
1366,000000573388.jpg,airplane,airplane,0.999650121,89.64645386,In,89.64645386,NA
1367,000000325935.jpg,car,airplane,0.999032259,-47.12037659,Out,NA,-47.12037659
1368,000000302569.jpg,horse,horse,0.989317477,-49.72930145,In,-49.72930145,NA
1369,000000211326.jpg,book,horse,0.964698493,-35.56288147,Out,NA,-35.56288147
1370,000000352861.jpg,car,airplane,0.884338498,-23.09737396,Out,NA,-23.09737396
1371,000000310331.jpg,cat,airplane,0.851012051,-60.17417908,Out,NA,-60.17417908
1372,000000491250.jpg,cat,airplane,0.91894716,-46.33320618,Out,NA,-46.33320618
1373,000000384151.jpg,book,airplane,0.803615034,-55.49578857,Out,NA,-55.49578857
1374,000000160345.jpg,car,airplane,0.909219801,-76.93022156,Out,NA,-76.93022156
1375,000000564951.jpg,cake,horse,0.936721504,-26.14154053,Out,NA,-26.14154053
1376,000000032193.jpg,zebra,horse,0.999682903,-5.277107239,Out,NA,-5.277107239
1377,000000485193.jpg,car,horse,0.80661118,-36.94020081,Out,NA,-36.94020081
1378,000000258674.jpg,car,horse,0.996887863,-50.61091614,Out,NA,-50.61091614
1379,000000290856.jpg,car,airplane,0.971289158,0.439041138,Out,NA,0.439041138
1380,000000059817.jpg,car,horse,0.963083684,-34.00618744,Out,NA,-34.00618744
1381,000000024038.jpg,book,horse,0.929622471,-76.15864563,Out,NA,-76.15864563
1382,000000227959.jpg,book,horse,0.976317525,-25.37716675,Out,NA,-25.37716675
1383,000000424220.jpg,cat,airplane,0.933309793,-118.9485168,Out,NA,-118.9485168
1384,000000096946.jpg,car,horse,0.662424684,-62.69654846,Out,NA,-62.69654846
1385,000000129912.jpg,pizza,horse,0.993754327,-42.42546082,Out,NA,-42.42546082
1386,000000457477.jpg,dog,horse,0.995744407,-31.58719635,Out,NA,-31.58719635
1387,000000105781.jpg,dog,horse,0.894237638,-138.6038513,Out,NA,-138.6038513
1388,000000524056.jpg,laptop,airplane,0.939697087,-37.66814423,Out,NA,-37.66814423
1389,000000335093.jpg,book,horse,0.989962995,-34.54884338,Out,NA,-34.54884338
1390,000000065448.jpg,laptop,airplane,0.862649381,-11.29020691,Out,NA,-11.29020691
1391,000000580620.jpg,cat,horse,0.965343356,-12.48634338,Out,NA,-12.48634338
1392,000000580913.jpg,pizza,horse,0.915964484,-14.02457428,Out,NA,-14.02457428
1393,000000294409.jpg,book,horse,0.73129636,-25.03695679,Out,NA,-25.03695679
1394,000000188058.jpg,cat,horse,0.99401629,-19.19082642,Out,NA,-19.19082642
1395,000000014988.jpg,book,horse,0.996418476,-28.84824371,Out,NA,-28.84824371
1396,000000481524.jpg,book,airplane,0.849667728,-73.90065002,Out,NA,-73.90065002
1397,000000302928.jpg,book,horse,0.815688968,-29.32980347,Out,NA,-29.32980347
1398,000000195951.jpg,car,airplane,0.716250956,-21.98892975,Out,NA,-21.98892975
1399,000000531313.jpg,dog,horse,0.98159492,-27.52772522,Out,NA,-27.52772522
1400,000000318491.jpg,airplane,airplane,0.999888539,28.39872742,In,28.39872742,NA
1401,000000031561.jpg,laptop,horse,0.738254488,-51.40381622,Out,NA,-51.40381622
1402,000000027987.jpg,car,horse,0.99963975,39.97881317,Out,NA,39.97881317
1403,000000086205.jpg,dog,horse,0.786974669,-10.05410767,Out,NA,-10.05410767
1404,000000334566.jpg,laptop,horse,0.991872609,-4.480514526,Out,NA,-4.480514526
1405,000000344024.jpg,cat,horse,0.841246843,-47.38320923,Out,NA,-47.38320923
1406,000000474800.jpg,zebra,horse,0.999589264,2.770576477,Out,NA,2.770576477
1407,000000485887.jpg,car,airplane,0.692301989,-75.03170776,Out,NA,-75.03170776
1408,000000356066.jpg,car,horse,0.999257743,-64.29866028,Out,NA,-64.29866028
1409,000000155117.jpg,dog,horse,0.894430816,-23.11634064,Out,NA,-23.11634064
1410,000000490347.jpg,car,airplane,0.997772157,-30.33390808,Out,NA,-30.33390808
1411,000000580706.jpg,cat,horse,0.94698137,-6.359825134,Out,NA,-6.359825134
1412,000000385796.jpg,car,horse,0.977481425,-44.19605255,Out,NA,-44.19605255
1413,000000212863.jpg,airplane,airplane,0.999123991,6.176589966,In,6.176589966,NA
1414,000000294716.jpg,cake,horse,0.672644973,-45.7779007,Out,NA,-45.7779007
1415,000000235759.jpg,cat,horse,0.990748227,-17.40342712,Out,NA,-17.40342712
1416,000000523751.jpg,airplane,airplane,0.999782026,39.18569183,In,39.18569183,NA
1417,000000448893.jpg,dog,horse,0.69020164,-7.166664124,Out,NA,-7.166664124
1418,000000564572.jpg,laptop,horse,0.7299909,-9.612747192,Out,NA,-9.612747192
1419,000000486987.jpg,car,horse,0.667589664,-69.00390625,Out,NA,-69.00390625
1420,000000498156.jpg,book,airplane,0.556037903,7.205101013,Out,NA,7.205101013
1421,000000301146.jpg,cat,horse,0.852982938,-7.95111084,Out,NA,-7.95111084
1422,000000320461.jpg,car,airplane,0.604119778,-17.72007751,Out,NA,-17.72007751
1423,000000382945.jpg,cake,horse,0.998587012,-47.36734772,Out,NA,-47.36734772
1424,000000139049.jpg,zebra,horse,0.999690056,-22.89705658,Out,NA,-22.89705658
1425,000000351567.jpg,horse,horse,0.999921083,-27.92359924,In,-27.92359924,NA
1426,000000028855.jpg,car,horse,0.95654285,-7.766204834,Out,NA,-7.766204834
1427,000000095879.jpg,car,airplane,0.855693221,-3.101173401,Out,NA,-3.101173401
1428,000000093894.jpg,car,horse,0.546220958,-37.08843994,Out,NA,-37.08843994
1429,000000473261.jpg,laptop,horse,0.988523901,-49.09008789,Out,NA,-49.09008789
1430,000000457114.jpg,car,horse,0.994997263,1.879333496,Out,NA,1.879333496
1431,000000093611.jpg,car,airplane,0.527465403,-43.59413147,Out,NA,-43.59413147
1432,000000031392.jpg,cat,horse,0.980061948,-86.82507324,Out,NA,-86.82507324
1433,000000485894.jpg,car,horse,0.966637433,-3.164009094,Out,NA,-3.164009094
1434,000000474607.jpg,cat,horse,0.959367752,-42.12631989,Out,NA,-42.12631989
1435,000000277663.jpg,cat,horse,0.989454925,-38.47913361,Out,NA,-38.47913361
1436,000000268481.jpg,horse,horse,0.99987042,-0.741966248,In,-0.741966248,NA
1437,000000113945.jpg,cake,horse,0.996691823,-41.39778137,Out,NA,-41.39778137
1438,000000031729.jpg,pizza,horse,0.753974557,-37.51072693,Out,NA,-37.51072693
1439,000000261196.jpg,pizza,horse,0.79517591,-29.89724731,Out,NA,-29.89724731
1440,000000465695.jpg,cat,airplane,0.695655406,-32.54933167,Out,NA,-32.54933167
1441,000000096628.jpg,cake,horse,0.933410347,-58.05008698,Out,NA,-58.05008698
1442,000000499364.jpg,laptop,airplane,0.892935097,-39.9756012,Out,NA,-39.9756012
1443,000000310655.jpg,cake,horse,0.991499603,-35.93461609,Out,NA,-35.93461609
1444,000000433770.jpg,laptop,horse,0.769270301,20.95814514,Out,NA,20.95814514
1445,000000455393.jpg,car,airplane,0.97645551,-45.16529846,Out,NA,-45.16529846
1446,000000222006.jpg,car,horse,0.773034871,-30.79693604,Out,NA,-30.79693604
1447,000000096618.jpg,dog,horse,0.972293854,-19.52562714,Out,NA,-19.52562714
1448,000000517822.jpg,car,horse,0.998201489,-52.06332397,Out,NA,-52.06332397
1449,000000097080.jpg,car,horse,0.988524139,-2.431739807,Out,NA,-2.431739807
1450,000000113058.jpg,laptop,horse,0.998464704,-20.86164093,Out,NA,-20.86164093
1451,000000157112.jpg,car,airplane,0.998546779,1.259613037,Out,NA,1.259613037
1452,000000294823.jpg,car,horse,0.543670237,-39.45053864,Out,NA,-39.45053864
1453,000000409455.jpg,laptop,horse,0.861682534,-32.8735199,Out,NA,-32.8735199
1454,000000236954.jpg,dog,horse,0.985507369,-34.51617432,Out,NA,-34.51617432
1455,000000457745.jpg,car,airplane,0.999817908,-37.0091629,Out,NA,-37.0091629
1456,000000457587.jpg,book,horse,0.990637243,-22.24292755,Out,NA,-22.24292755
1457,000000531883.jpg,zebra,horse,0.914166629,-6.069282532,Out,NA,-6.069282532
1458,000000555739.jpg,cake,horse,0.991051733,-21.77841949,Out,NA,-21.77841949
1459,000000006339.jpg,horse,horse,0.997386634,-39.41103363,In,-39.41103363,NA
1460,000000160290.jpg,car,airplane,0.967377901,-23.31188965,Out,NA,-23.31188965
1461,000000302576.jpg,cake,horse,0.723143935,-26.94378662,Out,NA,-26.94378662
1462,000000154306.jpg,cake,horse,0.966905951,-54.1135025,Out,NA,-54.1135025
1463,000000203730.jpg,cake,horse,0.986921191,-24.60580444,Out,NA,-24.60580444
1464,000000024260.jpg,zebra,horse,0.999503374,26.37966537,Out,NA,26.37966537
1465,000000325992.jpg,book,airplane,0.823687494,1.735778809,Out,NA,1.735778809
1466,000000442311.jpg,horse,horse,0.999919415,23.98433304,In,23.98433304,NA
1467,000000498690.jpg,book,airplane,0.878077686,-9.378875732,Out,NA,-9.378875732
1468,000000310958.jpg,laptop,horse,0.815865457,-16.88092804,Out,NA,-16.88092804
1469,000000490117.jpg,cat,horse,0.999844909,-28.71957397,Out,NA,-28.71957397
1470,000000335752.jpg,pizza,airplane,0.765201509,-10.39043427,Out,NA,-10.39043427
1471,000000359715.jpg,car,horse,0.913445473,-24.78826904,Out,NA,-24.78826904
1472,000000211112.jpg,laptop,airplane,0.991512835,-42.95077515,Out,NA,-42.95077515
1473,000000227497.jpg,laptop,airplane,0.59048754,11.30717468,Out,NA,11.30717468
1474,000000392363.jpg,car,horse,0.875018954,-19.52257538,Out,NA,-19.52257538
1475,000000342683.jpg,horse,horse,0.999338806,27.22576141,In,27.22576141,NA
1476,000000293249.jpg,book,horse,0.985505164,-0.200881958,Out,NA,-0.200881958
1477,000000323528.jpg,car,horse,0.96573478,-53.58720398,Out,NA,-53.58720398
1478,000000122303.jpg,zebra,horse,0.998422861,32.24343491,Out,NA,32.24343491
1479,000000014567.jpg,airplane,airplane,0.999970198,25.03121948,In,25.03121948,NA
1480,000000455720.jpg,car,airplane,0.638616085,-73.22200012,Out,NA,-73.22200012
1481,000000212263.jpg,dog,horse,0.999711335,-13.57154083,Out,NA,-13.57154083
1482,000000400343.jpg,laptop,horse,0.9688676,-6.977409363,Out,NA,-6.977409363
1483,000000130120.jpg,book,horse,0.90355283,-10.16166687,Out,NA,-10.16166687
1484,000000121778.jpg,dog,horse,0.995341182,-28.01290131,Out,NA,-28.01290131
1485,000000277622.jpg,dog,horse,0.967426538,6.34979248,Out,NA,6.34979248
1486,000000031255.jpg,horse,horse,0.999959707,2.580711365,In,2.580711365,NA
1487,000000227372.jpg,dog,horse,0.987258732,-66.98110962,Out,NA,-66.98110962
1488,000000466202.jpg,dog,horse,0.898922801,-52.16491699,Out,NA,-52.16491699
1489,000000278121.jpg,book,airplane,0.679469049,-14.52271271,Out,NA,-14.52271271
1490,000000523681.jpg,horse,horse,0.999296308,5.272296906,In,5.272296906,NA
