,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood,Mean_Part,Min_Part,Quarter_Part,
0,901,000000292970.jpg,cake,horse,0.999753416,-59.89358521,Out,NA,-59.89358521,Out,Out,Out,
0,902,000000420049.jpg,car,airplane,0.984029353,-53.93061829,Out,NA,-53.93061829,Out,Out,Out,
0,903,000000450728.jpg,car,airplane,0.988726079,-22.70188904,Out,NA,-22.70188904,Out,Out,In,
0,904,000000482808.jpg,laptop,airplane,0.999998927,-66.84054565,Out,NA,-66.84054565,Out,Out,Out,
0,905,000000252213.jpg,dog,airplane,0.949820101,-78.21156311,Out,NA,-78.21156311,Out,Out,Out,
0,906,000000073061.jpg,book,horse,0.999987602,-106.3674011,Out,NA,-106.3674011,Out,Out,Out,
0,907,000000170638.jpg,horse,horse,1,26.75175476,In,26.75175476,NA,In,In,In,
0,908,000000254129.jpg,car,airplane,0.999993682,-33.00941467,Out,NA,-33.00941467,Out,Out,In,
0,909,000000170129.jpg,airplane,airplane,1,15.70126343,In,15.70126343,NA,In,In,In,
0,910,000000171435.jpg,laptop,airplane,0.991733074,-73.93769836,Out,NA,-73.93769836,Out,Out,Out,
0,911,000000170483.jpg,book,horse,0.999996185,-39.82278442,Out,NA,-39.82278442,Out,Out,In,
0,912,000000416300.jpg,zebra,horse,0.999699235,15.75605774,Out,NA,15.75605774,In,In,In,
0,913,000000027917.jpg,car,airplane,0.999998927,-94.0327301,Out,NA,-94.0327301,Out,Out,Out,
0,914,000000137788.jpg,dog,airplane,0.995698094,-110.9627838,Out,NA,-110.9627838,Out,Out,Out,
0,915,000000065306.jpg,car,horse,0.895813942,30.195755,Out,NA,30.195755,In,In,In,
0,916,000000356394.jpg,car,horse,1,-65.47647095,Out,NA,-65.47647095,Out,Out,Out,
0,917,000000139198.jpg,horse,airplane,0.999937415,-98.73426819,In,-98.73426819,NA,Out,Out,Out,
0,918,000000473964.jpg,cat,airplane,0.984413087,-106.6342926,Out,NA,-106.6342926,Out,Out,Out,
0,919,000000285477.jpg,book,airplane,0.996734679,-112.8262482,Out,NA,-112.8262482,Out,Out,Out,
0,920,000000293308.jpg,car,horse,0.990398765,-34.13208008,Out,NA,-34.13208008,Out,Out,In,
0,921,000000244206.jpg,airplane,airplane,1,68.57527161,In,68.57527161,NA,In,In,In,
0,922,000000237273.jpg,horse,horse,1,-8.793991089,In,-8.793991089,NA,In,In,In,
0,923,000000564056.jpg,cat,airplane,1,-108.1978912,Out,NA,-108.1978912,Out,Out,Out,
0,924,000000457461.jpg,book,airplane,0.592562854,-117.3901215,Out,NA,-117.3901215,Out,Out,Out,
0,925,000000064183.jpg,car,horse,0.999998331,-75.22697449,Out,NA,-75.22697449,Out,Out,Out,
0,926,000000252193.jpg,book,airplane,0.999951124,-50.3697052,Out,NA,-50.3697052,Out,Out,In,
0,927,000000048947.jpg,airplane,airplane,0.99999845,107.2726288,In,107.2726288,NA,In,In,In,
0,928,000000062387.jpg,car,horse,0.970132887,-34.20184326,Out,NA,-34.20184326,Out,Out,In,
0,929,000000425127.jpg,cake,airplane,0.942061484,-82.93104553,Out,NA,-82.93104553,Out,Out,Out,
0,930,000000311066.jpg,cat,horse,0.959147155,-118.4629517,Out,NA,-118.4629517,Out,Out,Out,
0,931,000000022863.jpg,cake,airplane,0.558208942,-111.6198273,Out,NA,-111.6198273,Out,Out,Out,
0,932,000000507871.jpg,pizza,horse,0.989491582,-125.7989502,Out,NA,-125.7989502,Out,Out,Out,
0,933,000000031938.jpg,cat,airplane,0.999998927,-123.4864349,Out,NA,-123.4864349,Out,Out,Out,
0,934,000000130458.jpg,car,horse,0.797584534,-108.0346985,Out,NA,-108.0346985,Out,Out,Out,
0,935,000000269634.jpg,zebra,horse,0.999810636,58.96858215,Out,NA,58.96858215,In,In,In,
0,936,000000204728.jpg,airplane,airplane,0.999999881,87.4058609,In,87.4058609,NA,In,In,In,
0,937,000000466002.jpg,book,horse,0.647675455,-91.87841797,Out,NA,-91.87841797,Out,Out,Out,
0,938,000000450845.jpg,car,horse,0.99998045,-78.03717041,Out,NA,-78.03717041,Out,Out,Out,
0,939,000000424392.jpg,zebra,horse,0.999943852,51.84422302,Out,NA,51.84422302,In,In,In,
0,940,000000195353.jpg,cat,airplane,0.962342858,-168.6426849,Out,NA,-168.6426849,Out,Out,Out,
0,941,000000384700.jpg,airplane,airplane,1,63.46630859,In,63.46630859,NA,In,In,In,
0,942,000000367743.jpg,dog,airplane,0.874718964,-90.84938049,Out,NA,-90.84938049,Out,Out,Out,
0,943,000000389410.jpg,car,horse,0.998711109,-46.53894043,Out,NA,-46.53894043,Out,Out,In,
0,944,000000433397.jpg,laptop,airplane,0.999996662,-75.95155334,Out,NA,-75.95155334,Out,Out,Out,
0,945,000000366659.jpg,pizza,horse,0.905386031,-156.5714417,Out,NA,-156.5714417,Out,Out,Out,
0,946,000000058684.jpg,car,horse,0.524298072,-78.83195496,Out,NA,-78.83195496,Out,Out,Out,
0,947,000000488547.jpg,car,horse,0.995224595,-51.9188385,Out,NA,-51.9188385,Out,Out,Out,
0,948,000000359710.jpg,cat,airplane,0.96228081,-102.796402,Out,NA,-102.796402,Out,Out,Out,
0,949,000000060890.jpg,car,airplane,0.998864055,-147.9007416,Out,NA,-147.9007416,Out,Out,Out,
0,950,000000226518.jpg,car,airplane,0.999999762,-57.28460693,Out,NA,-57.28460693,Out,Out,Out,
0,951,000000063043.jpg,car,horse,1,-54.46005249,Out,NA,-54.46005249,Out,Out,Out,
0,952,000000219565.jpg,cake,airplane,0.836735845,-152.9659576,Out,NA,-152.9659576,Out,Out,Out,
0,953,000000121530.jpg,cat,airplane,0.996915698,-106.5301056,Out,NA,-106.5301056,Out,Out,Out,
0,954,000000457776.jpg,horse,horse,1,-35.33311462,In,-35.33311462,NA,Out,Out,In,
0,955,000000031081.jpg,car,airplane,0.649630785,-136.989151,Out,NA,-136.989151,Out,Out,Out,
0,956,000000482127.jpg,book,airplane,0.999837875,-102.9455109,Out,NA,-102.9455109,Out,Out,Out,
0,957,000000417602.jpg,car,airplane,0.995910287,-97.94831848,Out,NA,-97.94831848,Out,Out,Out,
0,958,000000229347.jpg,car,airplane,0.999999523,-58.89302063,Out,NA,-58.89302063,Out,Out,Out,
0,959,000000489728.jpg,laptop,airplane,0.974226117,-116.7511444,Out,NA,-116.7511444,Out,Out,Out,
0,960,000000420710.jpg,car,horse,0.998453498,-51.95715332,Out,NA,-51.95715332,Out,Out,Out,
0,961,000000387082.jpg,car,horse,0.955508947,-2.795288086,Out,NA,-2.795288086,In,In,In,
0,962,000000186585.jpg,laptop,airplane,0.999937177,-63.11183167,Out,NA,-63.11183167,Out,Out,Out,
0,963,000000062478.jpg,car,airplane,1,-20.9440155,Out,NA,-20.9440155,Out,Out,In,
0,964,000000422877.jpg,car,airplane,0.873089015,-84.16847229,Out,NA,-84.16847229,Out,Out,Out,
0,965,000000384231.jpg,book,airplane,0.999994636,-77.37049866,Out,NA,-77.37049866,Out,Out,Out,
0,966,000000499680.jpg,pizza,airplane,0.779280722,-94.67033386,Out,NA,-94.67033386,Out,Out,Out,
0,967,000000310606.jpg,book,airplane,1,-34.15614319,Out,NA,-34.15614319,Out,Out,In,
0,968,000000114464.jpg,airplane,airplane,1,-49.79223633,In,-49.79223633,NA,Out,Out,In,
0,969,000000237110.jpg,book,horse,0.73003304,-55.20159912,Out,NA,-55.20159912,Out,Out,Out,
0,970,000000547315.jpg,laptop,airplane,0.999981999,-140.6260529,Out,NA,-140.6260529,Out,Out,Out,
0,971,000000030836.jpg,laptop,airplane,1,-12.40309143,Out,NA,-12.40309143,In,In,In,
0,972,000000555211.jpg,book,airplane,0.99739933,-61.58796692,Out,NA,-61.58796692,Out,Out,Out,
0,973,000000064116.jpg,car,horse,0.999141574,-63.70701599,Out,NA,-63.70701599,Out,Out,Out,
0,974,000000354277.jpg,car,airplane,0.999987245,-29.17218018,Out,NA,-29.17218018,Out,Out,In,
0,975,000000096517.jpg,cat,airplane,0.999994516,-123.2913361,Out,NA,-123.2913361,Out,Out,Out,
0,976,000000310006.jpg,airplane,airplane,1,47.48686218,In,47.48686218,NA,In,In,In,
0,977,000000092685.jpg,car,airplane,0.880809188,-30.96411133,Out,NA,-30.96411133,Out,Out,In,
0,978,000000127997.jpg,car,airplane,0.987074018,-17.70217896,Out,NA,-17.70217896,Out,In,In,
0,979,000000376362.jpg,dog,airplane,0.999870062,-105.2933502,Out,NA,-105.2933502,Out,Out,Out,
0,980,000000252570.jpg,horse,horse,0.999999523,14.92663574,In,14.92663574,NA,In,In,In,
0,981,000000350851.jpg,dog,airplane,0.999999762,-148.9264069,Out,NA,-148.9264069,Out,Out,Out,
0,982,000000564680.jpg,book,horse,0.994361997,-86.62350464,Out,NA,-86.62350464,Out,Out,Out,
0,983,000000047877.jpg,cat,airplane,0.999987602,-105.4790497,Out,NA,-105.4790497,Out,Out,Out,
0,984,000000449528.jpg,book,airplane,1,-87.09034729,Out,NA,-87.09034729,Out,Out,Out,
0,985,000000327576.jpg,book,horse,0.618202329,-100.3807068,Out,NA,-100.3807068,Out,Out,Out,
0,986,000000163473.jpg,dog,airplane,0.861742854,-80.7950592,Out,NA,-80.7950592,Out,Out,Out,
0,987,000000311167.jpg,cat,horse,0.708056092,-65.27223206,Out,NA,-65.27223206,Out,Out,Out,
0,988,000000072600.jpg,airplane,airplane,1,70.45539856,In,70.45539856,NA,In,In,In,
0,989,000000081033.jpg,book,airplane,0.84176439,-108.2527313,Out,NA,-108.2527313,Out,Out,Out,
0,990,000000489879.jpg,pizza,airplane,0.996791422,-127.072464,Out,NA,-127.072464,Out,Out,Out,
0,991,000000375500.jpg,cat,airplane,0.986617863,-99.06559753,Out,NA,-99.06559753,Out,Out,Out,
0,992,000000407751.jpg,zebra,horse,0.999643683,48.85021973,Out,NA,48.85021973,In,In,In,
0,993,000000333951.jpg,dog,airplane,1,-105.5670319,Out,NA,-105.5670319,Out,Out,Out,
0,994,000000212714.jpg,cat,airplane,0.999785841,-115.8541412,Out,NA,-115.8541412,Out,Out,Out,
0,995,000000390879.jpg,car,airplane,0.999999642,-64.19538879,Out,NA,-64.19538879,Out,Out,Out,
0,996,000000302608.jpg,book,horse,0.876996398,-66.01950073,Out,NA,-66.01950073,Out,Out,Out,
0,997,000000489695.jpg,car,horse,0.999286473,-58.81939697,Out,NA,-58.81939697,Out,Out,Out,
0,998,000000121615.jpg,book,airplane,0.998741806,-21.48182678,Out,NA,-21.48182678,Out,Out,In,
0,999,000000489467.jpg,cake,airplane,0.999983788,-158.9423981,Out,NA,-158.9423981,Out,Out,Out,
0,1000,000000457981.jpg,zebra,horse,0.999712527,85.87497711,Out,NA,85.87497711,In,In,In,
0,1001,000000516084.jpg,horse,horse,1,-66.78144836,In,-66.78144836,NA,Out,Out,Out,
0,1002,000000556478.jpg,pizza,horse,0.995845616,-131.4346924,Out,NA,-131.4346924,Out,Out,Out,
0,1003,000000318171.jpg,dog,horse,0.999999881,-109.3418884,Out,NA,-109.3418884,Out,Out,Out,
0,1004,000000203359.jpg,pizza,airplane,0.981115222,-97.20118713,Out,NA,-97.20118713,Out,Out,Out,
0,1005,000000114652.jpg,book,airplane,0.999999166,-113.9340973,Out,NA,-113.9340973,Out,Out,Out,
0,1006,000000162963.jpg,cake,horse,0.957125187,-93.24821472,Out,NA,-93.24821472,Out,Out,Out,
0,1007,000000416924.jpg,zebra,horse,0.999717295,75.53504181,Out,NA,75.53504181,In,In,In,
0,1008,000000015036.jpg,pizza,horse,0.966541708,-94.85726929,Out,NA,-94.85726929,Out,Out,Out,
0,1009,000000227517.jpg,car,airplane,0.995497108,-105.6248932,Out,NA,-105.6248932,Out,Out,Out,
0,1010,000000057663.jpg,car,airplane,0.986156225,-83.29200745,Out,NA,-83.29200745,Out,Out,Out,
0,1011,000000289400.jpg,car,airplane,0.989577174,-92.24980164,Out,NA,-92.24980164,Out,Out,Out,
0,1012,000000171483.jpg,pizza,airplane,0.981690347,-151.0670319,Out,NA,-151.0670319,Out,Out,Out,
0,1013,000000327383.jpg,car,horse,0.996299803,-48.94622803,Out,NA,-48.94622803,Out,Out,In,
0,1014,000000391324.jpg,cat,airplane,0.650036871,-154.1855927,Out,NA,-154.1855927,Out,Out,Out,
0,1015,000000301256.jpg,laptop,airplane,0.999994755,-97.24232483,Out,NA,-97.24232483,Out,Out,Out,
0,1016,000000572184.jpg,cat,airplane,0.86261344,-91.58164978,Out,NA,-91.58164978,Out,Out,Out,
0,1017,000000227687.jpg,dog,horse,0.999983907,-101.2042847,Out,NA,-101.2042847,Out,Out,Out,
0,1018,000000392493.jpg,car,horse,0.685768783,-40.85620117,Out,NA,-40.85620117,Out,Out,In,
0,1019,000000318139.jpg,cake,airplane,0.693727553,-146.8309479,Out,NA,-146.8309479,Out,Out,Out,
0,1020,000000318888.jpg,dog,horse,0.561237097,-128.4357605,Out,NA,-128.4357605,Out,Out,Out,
0,1021,000000343880.jpg,cat,airplane,0.999996305,-153.7789459,Out,NA,-153.7789459,Out,Out,Out,
0,1022,000000423019.jpg,car,horse,0.706466973,-88.47712708,Out,NA,-88.47712708,Out,Out,Out,
0,1023,000000023134.jpg,book,horse,0.999956012,-123.1535645,Out,NA,-123.1535645,Out,Out,Out,
0,1024,000000301402.jpg,laptop,airplane,0.999999523,-108.1952667,Out,NA,-108.1952667,Out,Out,Out,
0,1025,000000147154.jpg,cake,airplane,0.998682439,-146.2540436,Out,NA,-146.2540436,Out,Out,Out,
0,1026,000000318736.jpg,laptop,airplane,0.999999881,-59.2252655,Out,NA,-59.2252655,Out,Out,Out,
0,1027,000000326919.jpg,airplane,airplane,0.999996901,101.0238571,In,101.0238571,NA,In,In,In,
0,1028,000000063446.jpg,car,airplane,0.999755561,-70.11421204,Out,NA,-70.11421204,Out,Out,Out,
0,1029,000000095520.jpg,car,airplane,0.999766767,-120.8135834,Out,NA,-120.8135834,Out,Out,Out,
0,1030,000000416247.jpg,book,airplane,0.99999249,-41.44987488,Out,NA,-41.44987488,Out,Out,In,
0,1031,000000203206.jpg,book,airplane,0.999999404,-51.47772217,Out,NA,-51.47772217,Out,Out,Out,
0,1032,000000505949.jpg,laptop,airplane,0.999999046,-69.16291809,Out,NA,-69.16291809,Out,Out,Out,
0,1033,000000392108.jpg,dog,horse,0.999442279,-34.48632813,Out,NA,-34.48632813,Out,Out,In,
0,1034,000000530730.jpg,cat,airplane,0.999999881,-144.8163605,Out,NA,-144.8163605,Out,Out,Out,
0,1035,000000489778.jpg,book,horse,1,-115.9239502,Out,NA,-115.9239502,Out,Out,Out,
0,1036,000000096689.jpg,car,airplane,0.548761725,32.94456482,Out,NA,32.94456482,In,In,In,
0,1037,000000178553.jpg,zebra,horse,0.997610688,53.45121765,Out,NA,53.45121765,In,In,In,
0,1038,000000163361.jpg,airplane,airplane,1,76.87760925,In,76.87760925,NA,In,In,In,
0,1039,000000187379.jpg,book,airplane,0.999973893,-36.1892395,Out,NA,-36.1892395,Out,Out,In,
0,1040,000000368371.jpg,cat,horse,0.87503016,-73.81182861,Out,NA,-73.81182861,Out,Out,Out,
0,1041,000000212545.jpg,dog,horse,0.998540163,-105.3858032,Out,NA,-105.3858032,Out,Out,Out,
0,1042,000000523580.jpg,zebra,horse,0.999874711,36.56174469,Out,NA,36.56174469,In,In,In,
0,1043,000000060678.jpg,car,horse,0.999240279,-91.2052002,Out,NA,-91.2052002,Out,Out,Out,
0,1044,000000064708.jpg,dog,horse,0.531227887,-90.58447266,Out,NA,-90.58447266,Out,Out,Out,
0,1045,000000048319.jpg,dog,horse,1,-74.02316284,Out,NA,-74.02316284,Out,Out,Out,
0,1046,000000408185.jpg,cat,airplane,0.999996424,-69.88108826,Out,NA,-69.88108826,Out,Out,Out,
0,1047,000000367917.jpg,cat,horse,0.996326864,-109.1941833,Out,NA,-109.1941833,Out,Out,Out,
0,1048,000000285357.jpg,laptop,airplane,0.679732025,-69.22505188,Out,NA,-69.22505188,Out,Out,Out,
0,1049,000000040466.jpg,dog,airplane,0.999579012,-40.64442444,Out,NA,-40.64442444,Out,Out,In,
0,1050,000000499571.jpg,cat,airplane,0.999610603,-104.9738312,Out,NA,-104.9738312,Out,Out,Out,
0,1051,000000098302.jpg,cat,airplane,0.985852957,-88.86296082,Out,NA,-88.86296082,Out,Out,Out,
0,1052,000000408736.jpg,cat,airplane,0.999997258,-129.8118439,Out,NA,-129.8118439,Out,Out,Out,
0,1053,000000539858.jpg,horse,horse,1,-55.1255188,In,-55.1255188,NA,Out,Out,Out,
0,1054,000000049037.jpg,book,horse,0.999999166,-82.03192139,Out,NA,-82.03192139,Out,Out,Out,
0,1055,000000244550.jpg,horse,horse,1,-5.700286865,In,-5.700286865,NA,In,In,In,
0,1056,000000556149.jpg,dog,horse,0.927379012,-32.49359131,Out,NA,-32.49359131,Out,Out,In,
0,1057,000000065191.jpg,car,airplane,0.999999881,-115.7274017,Out,NA,-115.7274017,Out,Out,Out,
0,1058,000000269058.jpg,book,airplane,0.716504335,-33.72898865,Out,NA,-33.72898865,Out,Out,In,
0,1059,000000179934.jpg,airplane,airplane,1,67.53772736,In,67.53772736,NA,In,In,In,
0,1060,000000048267.jpg,cake,horse,1,-118.9699707,Out,NA,-118.9699707,Out,Out,Out,
0,1061,000000113985.jpg,book,airplane,0.892464459,-42.43023682,Out,NA,-42.43023682,Out,Out,In,
0,1062,000000515642.jpg,book,airplane,0.999977589,-98.83360291,Out,NA,-98.83360291,Out,Out,Out,
0,1063,000000490964.jpg,book,airplane,0.783591926,-115.9004974,Out,NA,-115.9004974,Out,Out,Out,
0,1064,000000448861.jpg,zebra,horse,0.999779165,59.55126953,Out,NA,59.55126953,In,In,In,
0,1065,000000319401.jpg,cake,airplane,0.999818742,-98.43934631,Out,NA,-98.43934631,Out,Out,Out,
0,1066,000000342340.jpg,book,airplane,0.99935025,-108.7906647,Out,NA,-108.7906647,Out,Out,Out,
0,1067,000000125365.jpg,car,airplane,0.999990106,100.9546051,Out,NA,100.9546051,In,In,In,
0,1068,000000139130.jpg,zebra,horse,0.999859333,79.1656723,Out,NA,79.1656723,In,In,In,
0,1069,000000450136.jpg,book,airplane,0.828917861,-13.47868347,Out,NA,-13.47868347,In,In,In,
0,1070,000000466890.jpg,book,horse,0.999997258,-84.14216614,Out,NA,-84.14216614,Out,Out,Out,
0,1071,000000096640.jpg,car,horse,0.999687791,-51.81188965,Out,NA,-51.81188965,Out,Out,Out,
0,1072,000000491283.jpg,horse,horse,1,-23.79620361,In,-23.79620361,NA,Out,Out,In,
0,1073,000000269245.jpg,dog,horse,0.991674602,-96.23092651,Out,NA,-96.23092651,Out,Out,Out,
0,1074,000000481966.jpg,cat,airplane,0.984454393,-80.69413757,Out,NA,-80.69413757,Out,Out,Out,
0,1075,000000261977.jpg,dog,horse,1,-72.04388428,Out,NA,-72.04388428,Out,Out,Out,
0,1076,000000359162.jpg,airplane,airplane,0.999999166,103.4792023,In,103.4792023,NA,In,In,In,
0,1077,000000060327.jpg,car,horse,0.965512037,-68.65786743,Out,NA,-68.65786743,Out,Out,Out,
0,1078,000000104800.jpg,dog,airplane,0.99456811,-59.63679504,Out,NA,-59.63679504,Out,Out,Out,
0,1079,000000327328.jpg,cat,airplane,0.998523653,-111.8964081,Out,NA,-111.8964081,Out,Out,Out,
0,1080,000000352234.jpg,pizza,horse,0.690575778,-70.02069092,Out,NA,-70.02069092,Out,Out,Out,
0,1081,000000137666.jpg,dog,horse,0.957070827,-71.83230591,Out,NA,-71.83230591,Out,Out,Out,
0,1082,000000221095.jpg,laptop,airplane,0.999926209,-52.7947998,Out,NA,-52.7947998,Out,Out,Out,
0,1083,000000277225.jpg,dog,horse,0.993755937,-64.09472656,Out,NA,-64.09472656,Out,Out,Out,
0,1084,000000024081.jpg,cake,horse,0.995751739,-127.8552551,Out,NA,-127.8552551,Out,Out,Out,
0,1085,000000224420.jpg,car,airplane,0.999954581,-131.5673065,Out,NA,-131.5673065,Out,Out,Out,
0,1086,000000236031.jpg,dog,horse,0.839592576,-74.39422607,Out,NA,-74.39422607,Out,Out,Out,
0,1087,000000417520.jpg,dog,horse,0.999505758,-94.1408844,Out,NA,-94.1408844,Out,Out,Out,
0,1088,000000194365.jpg,car,airplane,0.645727396,13.05604553,Out,NA,13.05604553,In,In,In,
0,1089,000000424370.jpg,airplane,airplane,0.999999523,68.30775452,In,68.30775452,NA,In,In,In,
0,1090,000000094420.jpg,car,airplane,0.995607078,-37.1006012,Out,NA,-37.1006012,Out,Out,In,
0,1091,000000375226.jpg,zebra,horse,0.999626279,28.31584167,Out,NA,28.31584167,In,In,In,
0,1092,000000073467.jpg,book,airplane,0.999993086,-100.5262299,Out,NA,-100.5262299,Out,Out,Out,
0,1093,000000482765.jpg,airplane,airplane,1,57.39828491,In,57.39828491,NA,In,In,In,
0,1094,000000138529.jpg,cat,airplane,0.923342705,-95.57539368,Out,NA,-95.57539368,Out,Out,Out,
0,1095,000000466197.jpg,dog,airplane,0.601892948,-79.68867493,Out,NA,-79.68867493,Out,Out,Out,
0,1096,000000409570.jpg,book,horse,0.759283304,-67.14204407,Out,NA,-67.14204407,Out,Out,Out,
0,1097,000000128351.jpg,car,horse,0.969321489,7.495315552,Out,NA,7.495315552,In,In,In,
0,1098,000000554996.jpg,cake,airplane,0.997245908,-163.5137177,Out,NA,-163.5137177,Out,Out,Out,
0,1099,000000433075.jpg,cat,airplane,0.980817914,-106.9618073,Out,NA,-106.9618073,Out,Out,Out,
0,1100,000000515531.jpg,airplane,airplane,1,-44.18937683,In,-44.18937683,NA,Out,Out,In,
0,1101,000000573066.jpg,horse,horse,0.999411345,-70.17648315,In,-70.17648315,NA,Out,Out,Out,
0,1102,000000517875.jpg,car,horse,0.999048889,-85.3969574,Out,NA,-85.3969574,Out,Out,Out,
0,1103,000000113700.jpg,pizza,airplane,0.909417689,-166.0510406,Out,NA,-166.0510406,Out,Out,Out,
0,1104,000000081552.jpg,cat,horse,1,-119.2989807,Out,NA,-119.2989807,Out,Out,Out,
0,1105,000000073104.jpg,zebra,horse,1,-36.19216919,Out,NA,-36.19216919,Out,Out,In,
0,1106,000000441695.jpg,airplane,airplane,1,67.42311096,In,67.42311096,NA,In,In,In,
0,1107,000000484165.jpg,car,horse,0.983121157,-93.39588928,Out,NA,-93.39588928,Out,Out,Out,
0,1108,000000105737.jpg,book,airplane,0.65531069,-118.015274,Out,NA,-118.015274,Out,Out,Out,
0,1109,000000105603.jpg,laptop,airplane,0.984073758,-88.74186707,Out,NA,-88.74186707,Out,Out,Out,
0,1110,000000334529.jpg,cake,airplane,0.993483365,-143.5405426,Out,NA,-143.5405426,Out,Out,Out,
0,1111,000000506095.jpg,cat,airplane,1,-98.65159607,Out,NA,-98.65159607,Out,Out,Out,
0,1112,000000320643.jpg,car,airplane,0.518963754,-40.97969055,Out,NA,-40.97969055,Out,Out,In,
0,1113,000000203734.jpg,pizza,airplane,0.996528566,-147.2820587,Out,NA,-147.2820587,Out,Out,Out,
0,1114,000000284843.jpg,cat,horse,0.999998331,-73.61152649,Out,NA,-73.61152649,Out,Out,Out,
0,1115,000000268726.jpg,dog,horse,0.999998808,-116.453125,Out,NA,-116.453125,Out,Out,Out,
0,1116,000000129216.jpg,book,airplane,0.999999404,-101.8447418,Out,NA,-101.8447418,Out,Out,Out,
0,1117,000000089225.jpg,dog,airplane,0.910821855,-44.37527466,Out,NA,-44.37527466,Out,Out,In,
0,1118,000000081915.jpg,dog,airplane,0.940569162,-28.16593933,Out,NA,-28.16593933,Out,Out,In,
0,1119,000000243845.jpg,horse,horse,1,65.67115784,In,65.67115784,NA,In,In,In,
0,1120,000000318071.jpg,book,horse,0.996045172,-92.83401489,Out,NA,-92.83401489,Out,Out,Out,
0,1121,000000235790.jpg,cake,airplane,0.980187237,-143.6621857,Out,NA,-143.6621857,Out,Out,Out,
0,1122,000000452979.jpg,car,airplane,0.999944091,-116.4980621,Out,NA,-116.4980621,Out,Out,Out,
0,1123,000000072866.jpg,cake,horse,0.994849741,-142.3770447,Out,NA,-142.3770447,Out,Out,Out,
0,1124,000000269206.jpg,zebra,horse,0.993155539,84.55007935,Out,NA,84.55007935,In,In,In,
0,1125,000000032060.jpg,horse,horse,0.999965191,-38.2593689,In,-38.2593689,NA,Out,Out,In,
0,1126,000000260311.jpg,book,airplane,0.999612987,-51.43760681,Out,NA,-51.43760681,Out,Out,Out,
0,1127,000000260695.jpg,book,airplane,0.631932676,-79.06690979,Out,NA,-79.06690979,Out,Out,Out,
0,1128,000000487060.jpg,car,horse,0.999997973,-58.87786865,Out,NA,-58.87786865,Out,Out,Out,
0,1129,000000354993.jpg,car,horse,0.959700108,83.55863953,Out,NA,83.55863953,In,In,In,
0,1130,000000162559.jpg,pizza,horse,0.647733569,-92.88830566,Out,NA,-92.88830566,Out,Out,Out,
0,1131,000000027777.jpg,car,airplane,0.999980211,-54.18959045,Out,NA,-54.18959045,Out,Out,Out,
0,1132,000000548734.jpg,dog,airplane,0.999875784,-74.36436462,Out,NA,-74.36436462,Out,Out,Out,
0,1133,000000063804.jpg,laptop,airplane,1,-107.2859955,Out,NA,-107.2859955,Out,Out,Out,
0,1134,000000390569.jpg,car,airplane,0.966137409,-73.88450623,Out,NA,-73.88450623,Out,Out,Out,
